evaluation_id,feasible,objective,penalty,weight_lbf,min_factor_of_safety,max_deflection_in,excess_factor_of_safety,underutilization_score,durability_score,governing_load_case,governing_x_in,left_width_in,mid_width_in,right_width_in,left_height_in,mid_height_in,right_height_in,wall_thickness_in,left_web_opening_ratio,mid_web_opening_ratio,right_web_opening_ratio,violations,load_case_1_max_von_mises_psi,load_case_1_max_von_mises_x_in,load_case_1_min_factor_of_safety,load_case_1_min_factor_of_safety_x_in,load_case_1_max_deflection_in,load_case_1_max_deflection_x_in,load_case_1_max_slope_rad,load_case_2_max_von_mises_psi,load_case_2_max_von_mises_x_in,load_case_2_min_factor_of_safety,load_case_2_min_factor_of_safety_x_in,load_case_2_max_deflection_in,load_case_2_max_deflection_x_in,load_case_2_max_slope_rad
25,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.7291126347469259,0.9558680922544723,0.5629265407434634,0.5382715473262896,0.774257440406708,0.4583866594207131,0.0825806872720431,0.6127377087149459,0.08427795483110148,0.10307883779912448,Web openings are too large; keep a remaining ligament larger than 0.083 in.,,,,,,,,,,,,,,
26,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.1994046538645846,1.1631995520260698,0.858304531806089,0.7313194280264408,0.4227557031211784,0.8812500698019491,0.10074910610249846,0.5699204385318692,0.750627402194442,0.07311020852746787,Web openings are too large; keep a remaining ligament larger than 0.101 in.,,,,,,,,,,,,,,
27,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.7383364163995343,0.8127335892020326,0.8596795400790428,0.8073020224508813,0.8182262897210373,0.6300720930536056,0.12075335742786497,0.24996611216664366,0.3897285678485816,0.5719300189166748,Web openings are too large; keep a remaining ligament larger than 0.121 in.,,,,,,,,,,,,,,
28,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.1871392709355155,1.4486268909060636,0.5877580363987276,1.1598195122156538,0.482939898199155,0.6137657249569175,0.17609502197715016,0.31242038259351945,0.3993108826919883,0.7026534946403213,Web openings are too large; keep a remaining ligament larger than 0.176 in.,,,,,,,,,,,,,,
29,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.4039561380324148,1.0037067178677312,0.5517293813546629,1.1572724773486651,0.4317472809266258,1.192330163220577,0.17049047504383213,0.6974690017341914,0.7389562643676415,0.42866803787236885,Web openings are too large; keep a remaining ligament larger than 0.170 in.,,,,,,,,,,,,,,
30,False,13.553554448807887,0.0,0.04281514119048447,2.3052646446206113,0.06326063855150219,0.8052646446206113,0.4100104336969954,0.005914201797600313,Load Case 2,5.0,1.0845531263980863,0.4056156820838381,0.5976340298420677,0.8899596634231226,0.7052649680904894,0.4515830911954529,0.06586102200727185,0.5845038650447838,0.4603324833466924,0.45093227797159185,Durability check failed: width ratio 2.674 exceeds 2.250.,491.44000354132686,4.0,4.842910595087234,4.0,0.023215144527763902,4.34,0.010135586252160017,1032.419425489297,5.0,2.3052646446206113,5.0,0.06326063855150219,4.46,0.026129522586970655
31,False,679.4449138980614,0.0,0.06563670871852016,7.326258837761492,0.013875490179556343,5.826258837761492,0.6787849271093317,0.0013233068239861432,Load Case 2,5.0,1.1397680847901563,1.1529141074984852,0.5939267152356001,1.0639776186544825,0.5931286475189947,0.7251104889457403,0.06008311673734169,0.4544618477445919,0.01908383790431132,0.15269098172250528,Durability check failed: minimum shell area ratio 0.164 is below 0.180.,281.9350814495892,4.0,8.441659646479826,4.0,0.013875490179556343,4.21,0.005506512616128972,324.85884715577413,5.0,7.326258837761492,5.0,0.01026959701322747,4.66,0.005227099877643318
32,False,894.6662185809067,0.0,0.08062663752212484,8.173888260574945,0.010483800124604141,6.6738882605749446,0.7125172276478343,0.0668478262798951,Load Case 2,8.0,0.8128084311061872,1.3516217345519075,0.37037475875581327,1.0596963662314638,0.6506254604460107,0.4887305439311952,0.08584522502940456,0.3582154199949527,0.4948171211387111,0.1280879846917051,Durability check failed: height ratio 2.168 exceeds 2.100. | Durability check failed: width ratio 3.649 exceeds 2.250. | Durability check failed: max profile slope 0.245 in/in exceeds 0.220 in/in.,192.99048075336324,4.0,12.332214473529278,4.0,0.010483800124604141,4.47,0.005205044017749308,291.1710955824337,8.0,8.173888260574945,8.0,0.007863843124680355,4.96,0.005294053508499499
33,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.8629438884662924,0.7253514603225487,1.321903096859197,0.7302811200157627,1.0057521302405918,1.036705048680276,0.1396886503371665,0.47841760258075505,0.4270922816707403,0.37734183402663807,Web openings are too large; keep a remaining ligament larger than 0.140 in.,,,,,,,,,,,,,,
34,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.9228147026020893,0.9316509796719029,0.37147512094232865,1.0041056304826081,1.1519072538928812,1.025047268713213,0.11890540203221323,0.2802623476278701,0.16051762121299643,0.7392966092685145,Web openings are too large; keep a remaining ligament larger than 0.119 in.,,,,,,,,,,,,,,
35,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.0072039118545657,0.7454456481213946,1.334111461515076,1.0729278730644551,0.4261982848040896,0.6863113592754863,0.10369548350417812,0.5972888328447529,0.15230869278993417,0.12122014708791003,Web openings are too large; keep a remaining ligament larger than 0.104 in.,,,,,,,,,,,,,,
36,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.6575408320120877,1.1928485469153727,0.8567677668711262,1.1692444428840392,0.8244714828673334,0.9687168075786561,0.16544634324780183,0.445571629277634,0.021028321874198445,0.6509103053522225,Web openings are too large; keep a remaining ligament larger than 0.165 in.,,,,,,,,,,,,,,
