evaluation_id,feasible,objective,penalty,weight_lbf,min_factor_of_safety,max_deflection_in,excess_factor_of_safety,underutilization_score,symmetry_score,smoothness_score,durability_score,governing_load_case,governing_x_in,left_width_in,mid_width_in,right_width_in,left_height_in,mid_height_in,right_height_in,wall_thickness_in,left_web_opening_ratio,mid_web_opening_ratio,right_web_opening_ratio,violations,load_case_1_max_von_mises_psi,load_case_1_max_von_mises_x_in,load_case_1_min_factor_of_safety,load_case_1_min_factor_of_safety_x_in,load_case_1_max_deflection_in,load_case_1_max_deflection_x_in,load_case_1_max_slope_rad,load_case_2_max_von_mises_psi,load_case_2_max_von_mises_x_in,load_case_2_min_factor_of_safety,load_case_2_min_factor_of_safety_x_in,load_case_2_max_deflection_in,load_case_2_max_deflection_x_in,load_case_2_max_slope_rad
246,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.39534801836474165,0.3587083866840619,0.39534801836474165,0.6472561827009508,0.38911274964470244,0.6472561827009508,0.0824715639220414,0.10878068524929944,0.856014900145811,0.10878068524929944,Web openings are too large; keep a remaining ligament larger than 0.082 in.,,,,,,,,,,,,,,
247,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.8315459190475977,0.734115407380945,0.8315459190475977,0.41880547359292875,0.37088549361280637,0.41880547359292875,0.0768760609959881,0.8252782790874474,0.3220147153864706,0.8252782790874474,Web openings are too large; keep a remaining ligament larger than 0.077 in.,,,,,,,,,,,,,,
248,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.5770368983379806,0.6340491445104643,0.5770368983379806,0.5221568347405767,0.3658628642937255,0.5221568347405767,0.0900969997133331,0.5589445727015248,0.7706531570998363,0.5589445727015248,Web openings are too large; keep a remaining ligament larger than 0.090 in.,,,,,,,,,,,,,,
249,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.9865977061275724,0.8564844226769698,0.9865977061275724,0.5951668849100697,0.7721574453310602,0.5951668849100697,0.11503971077877123,0.6336157139649924,0.12185795786643182,0.6336157139649924,Web openings are too large; keep a remaining ligament larger than 0.115 in.,,,,,,,,,,,,,,
250,False,35.571656080040064,0.0,0.04069272176659964,3.215494517139995,0.038228831357367814,1.715494517139995,0.4944217081267959,6.098569976248808e-33,0.004885111262834615,0.00032855252064275007,Load Case 2,5.0,0.6123543747766785,0.6704939594614178,0.6123543747766785,0.5561713980654678,0.49704251957198686,0.5561713980654678,0.06244323666892347,0.10984084941708563,0.5891613681799954,0.10984084941708563,Durability check failed: minimum residual web ligament 0.0764 in is below 0.0800 in.,607.7105070795527,4.0,3.916338408294864,4.0,0.038228831357367814,4.0,0.014066651583399814,740.1660887037925,5.0,3.215494517139995,5.0,0.037615512531662856,4.29,0.01569908518045532
251,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.35136284459332956,0.7315945230857901,0.35136284459332956,0.5924990854443918,0.5695503330437832,0.5924990854443918,0.11241098143746212,0.14948786622186636,0.4201617693265142,0.14948786622186636,Web openings are too large; keep a remaining ligament larger than 0.112 in.,,,,,,,,,,,,,,
252,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.9049884428082905,0.8504130002189473,0.9049884428082905,0.7095427597749935,0.446287444898517,0.7095427597749935,0.09789969663500141,0.5674796428823179,0.5763078784774954,0.5674796428823179,Web openings are too large; keep a remaining ligament larger than 0.098 in.,,,,,,,,,,,,,,
253,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.7953223637066811,0.8228154265043669,0.7953223637066811,0.5771896370174316,0.5119483950982278,0.5771896370174316,0.09349284575946881,0.3891652359719177,0.5427527827416821,0.3891652359719177,Web openings are too large; keep a remaining ligament larger than 0.093 in.,,,,,,,,,,,,,,
254,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.44195728041514926,0.37492130877477936,0.44195728041514926,0.3855177740797301,0.5413372635068939,0.3855177740797301,0.11664918830375703,0.6442419049024108,0.6418723860384463,0.6442419049024108,Web openings are too large; keep a remaining ligament larger than 0.117 in.,,,,,,,,,,,,,,
255,True,537.2976422395636,0.0,0.09051305972518907,8.18908916130853,0.014284135472151661,6.68908916130853,0.6928822934895909,4.735117259134432e-33,0.008601620627200286,0.0,Load Case 1,4.0,0.8586226417921144,0.8735035844669662,0.8586226417921144,0.7957476357942512,0.5475765658304736,0.7957476357942512,0.10484069476796755,0.3085724755326669,0.2439407709892243,0.3085724755326669,,290.6306126504185,4.0,8.18908916130853,4.0,0.014284135472151661,4.0,0.004977442386681907,287.35342848398557,5.0,8.282483395296046,5.0,0.011087530616687314,4.26,0.0044805133024114485
256,False,0.8032358082121653,0.5464626384924904,0.03723232000805821,1.466940579603009,0.10681782992688096,0.0,0.2960861128603561,9.794814461772933e-33,0.030112067181627858,0.0018113436210780908,Load Case 2,4.0,0.7330729465715373,0.3905088356667237,0.7330729465715373,0.5259561727429884,0.3762679126871328,0.5259561727429884,0.060649269169887006,0.1442671759722264,0.08778543562543574,0.1442671759722264,Minimum factor of safety 1.467 is below the target 1.500. | Durability check failed: width ratio 1.877 exceeds 1.700.,1390.2107225086509,4.0,1.7119706829086048,4.0,0.09150387414263841,4.0,0.030900235180118227,1622.4242706845616,4.0,1.466940579603009,4.0,0.10681782992688096,4.15,0.03772555008402234
257,True,11.41135071081939,0.0,0.03556465969136227,2.4663999936660246,0.07331358436751995,0.9663999936660246,0.41346514340319707,6.621556240997154e-33,0.009293201926973279,0.0,Load Case 2,5.0,0.5169069812355253,0.4040261671608538,0.5169069812355253,0.66730742669122,0.8025566029728013,0.66730742669122,0.06232952439869542,0.6989646678364714,0.2302427820829079,0.6989646678364714,,402.36760140273685,4.0,5.914989158428329,4.0,0.019182459724863918,4.0,0.007412782777396839,964.9691883360732,5.0,2.4663999936660246,5.0,0.07331358436751995,4.25,0.029186695287131137
