evaluation_id,feasible,objective,penalty,weight_lbf,min_factor_of_safety,max_deflection_in,excess_factor_of_safety,underutilization_score,governing_load_case,governing_x_in,left_width_in,mid_width_in,right_width_in,left_height_in,mid_height_in,right_height_in,wall_thickness_in,left_web_opening_ratio,mid_web_opening_ratio,right_web_opening_ratio,violations,load_case_1_max_von_mises_psi,load_case_1_max_von_mises_x_in,load_case_1_min_factor_of_safety,load_case_1_min_factor_of_safety_x_in,load_case_1_max_deflection_in,load_case_1_max_deflection_x_in,load_case_1_max_slope_rad,load_case_2_max_von_mises_psi,load_case_2_max_von_mises_x_in,load_case_2_min_factor_of_safety,load_case_2_min_factor_of_safety_x_in,load_case_2_max_deflection_in,load_case_2_max_deflection_x_in,load_case_2_max_slope_rad
1,True,368.017876075163,0.0,0.058293647832692,10.074086453935353,0.013467237512375448,8.574086453935353,0.7695796590835439,Load Case 1,8.0,0.46757280688072017,1.2366466937768608,0.9724697582787718,0.9205024566275474,0.6644961477931153,0.3919066423762655,0.06455199677475604,0.585055600483646,0.418378432896292,0.4597933353207771,,236.2497096766798,8.0,10.074086453935353,8.0,0.013467237512375448,4.32,0.006235076039606824,197.01819778830304,0.0,12.08010237997061,0.0,0.0032535339823121985,3.22,0.0018499791697178056
2,True,737.5910602304016,0.0,0.08753642388860748,13.641333615438066,0.0066919172408270704,12.141333615438066,0.8872279993620193,Load Case 1,4.0,1.5592133986758543,0.39432102302036903,1.1631614522025355,0.6802391394427678,1.1951672018659991,0.8007280234542665,0.086377049897116,0.03684753037497458,0.41339594791269707,0.4162737335039404,,174.4697451945992,4.0,13.641333615438066,4.0,0.004916457437285512,4.0200000000000005,0.0018733155275762678,160.28470999522636,4.0,14.848577884134311,4.0,0.0066919172408270704,3.97,0.0021924395162464154
3,True,296.394447116492,0.0,0.11378875830523856,9.193179473949753,0.012494046307433448,7.693179473949753,0.7112125323555822,Load Case 1,4.0,1.1316120126955689,0.41473420980004344,0.5811464413245544,0.9594618186022987,0.7654963754207011,0.4100290849086391,0.1702407582297477,0.25066413168140916,0.28150687898455107,0.023252372798561294,,258.8875814666825,4.0,9.193179473949753,4.0,0.012494046307433448,4.48,0.006024457014486631,193.34568841225735,4.0,12.309558178123394,4.0,0.010966514712134761,4.18,0.004168359344329867
4,True,259.1804346175443,0.0,0.06302262630651453,8.693957271573652,0.012042428566422687,7.193957271573652,0.7046117302013555,Load Case 1,4.0,0.6344646993509885,0.9220279716901494,0.8573023027710519,1.1592556208438536,0.6428039516161694,0.7793877330168193,0.06998376363471107,0.7940209936979713,0.09554128939539751,0.3497630121575693,,273.7533582988507,4.0,8.693957271573652,4.0,0.012042428566422687,4.12,0.00451012591796765,250.57660649713807,0.0,9.498093350654354,0.0,0.004325329914167795,3.5300000000000002,0.0020082476617059074
5,False,inf,inf,inf,0.0,inf,inf,inf,invalid,nan,0.5978201300797583,1.0846321286612368,1.4994974826748013,1.2834024025779174,0.47433062796136166,0.4821079221491631,0.14595853153804728,0.08290670574083236,0.4579393536736208,0.48142605759234847,Web openings are too large; keep a remaining ligament larger than the wall thickness.,,,,,,,,,,,,,,
6,False,inf,inf,inf,0.0,inf,inf,inf,invalid,nan,0.826577903850706,0.8268028376961567,0.880184118308555,0.5661357948209517,0.9373534224110913,0.3883477758887505,0.15272081381289146,0.372034701271998,0.15033243163864832,0.3196051845388461,Web openings are too large; keep a remaining ligament larger than the wall thickness.,,,,,,,,,,,,,,
7,True,2245.422739881458,0.0,0.10459628108745571,22.689003262691408,0.002661024293876377,21.189003262691408,0.8976945372686269,Load Case 1,4.0,1.519084883244318,0.8294264929259988,0.877346898098773,1.2569189341959819,1.2068863275178983,0.920194891379525,0.11069100989155532,0.706987492411998,0.6478127435415875,0.7111473056637255,,104.89663086758623,4.0,22.689003262691408,4.0,0.002661024293876377,4.21,0.0011113795764822187,67.92066326105859,2.49,35.04088278484968,2.49,0.0018021713991107444,4.0200000000000005,0.0006850972826872963
8,True,532.4198364497611,0.0,0.0883473689808289,11.813997131279795,0.004540380324790672,10.313997131279795,0.8776099210822891,Load Case 1,4.0,1.2605976310366178,1.2918130943996244,0.7540625797653389,1.1265454294409358,0.8843599398481335,1.0411591415263173,0.0792635149062114,0.46175900606849973,0.7646551586953806,0.10468867944567108,,201.45594869821826,4.0,11.813997131279795,4.0,0.004540380324790672,4.08,0.0017287024248288652,74.48539492093246,2.49,31.952572749683494,2.49,0.0014617664585138068,3.83,0.000603662596396157
9,True,239.1253073279742,0.0,0.17041021913515725,8.408037418981586,0.0102449821839134,6.908037418981586,0.6999843971804726,Load Case 1,4.0,0.6782585869254213,1.5148164711394014,1.4001986894488274,1.0506907931298768,0.41577426514698695,1.1965052445955642,0.1452708107340288,0.5441890114053564,0.2505893878547985,0.043682332172714396,,283.06248906873617,4.0,8.408037418981586,4.0,0.0102449821839134,3.93,0.0034161942590917017,69.57394552506382,0.0,34.20820800140782,0.0,0.001073630997316392,3.23,0.000575787617815048
10,True,1017.2480298116018,0.0,0.07710461816304472,15.760050109026793,0.007340701095019208,14.260050109026793,0.8515592673270138,Load Case 1,2.16,0.35789351406546993,1.5871637927199114,1.2094393641149788,0.5022017284203371,0.8057932038385827,1.055848362449685,0.06740254162860312,0.17514896221522316,0.3066997652880485,0.6310879865903495,,151.0147482739805,2.16,15.760050109026793,2.16,0.007340701095019208,3.48,0.003909836950687033,144.01102509163533,0.0,16.5265124561511,0.0,0.0022129057148722897,2.71,0.001728948881584836
