evaluation_id,feasible,objective,penalty,weight_lbf,min_factor_of_safety,max_deflection_in,excess_factor_of_safety,underutilization_score,durability_score,governing_load_case,governing_x_in,left_width_in,mid_width_in,right_width_in,left_height_in,mid_height_in,right_height_in,wall_thickness_in,left_web_opening_ratio,mid_web_opening_ratio,right_web_opening_ratio,violations,load_case_1_max_von_mises_psi,load_case_1_max_von_mises_x_in,load_case_1_min_factor_of_safety,load_case_1_min_factor_of_safety_x_in,load_case_1_max_deflection_in,load_case_1_max_deflection_x_in,load_case_1_max_slope_rad,load_case_2_max_von_mises_psi,load_case_2_max_von_mises_x_in,load_case_2_min_factor_of_safety,load_case_2_min_factor_of_safety_x_in,load_case_2_max_deflection_in,load_case_2_max_deflection_x_in,load_case_2_max_slope_rad
1348,False,226.07516235553433,0.0,0.08554956972097182,4.857648841934935,0.023367106578168283,3.3576488419349353,0.6163811151757405,0.0028733840353539607,Load Case 1,4.0,1.118376759233511,0.8020902275279364,0.812623093512997,0.7922980590121393,0.42,0.9978086629484693,0.09805922341555054,0.42975552676934514,0.04853969229732297,0.4827002298666906,Durability check failed: height ratio 2.376 exceeds 2.100.,489.9489603805903,4.0,4.857648841934935,4.0,0.023367106578168283,3.96,0.007726866784896766,353.96228646593556,5.0,6.7238801731185145,5.0,0.01438106287810624,4.29,0.005655535449319848
1349,False,2.736101924198768,0.0,0.05512983408447292,1.7948665568716682,0.07225500147715412,0.2948665568716682,0.36323049170688615,0.014482161357262177,Load Case 2,4.0,1.1160260189303115,0.3830867372474149,0.7554205620377253,0.8808886021110681,0.43660989772347497,0.7236895165697237,0.07662971883091803,0.10691360882756554,0.28992224242189535,0.43940143814202404,Durability check failed: width ratio 2.913 exceeds 2.250.,995.8613208501772,4.0,2.3898909920190183,4.0,0.04462118518505137,4.09,0.014997803126642895,1326.0038696961294,4.0,1.7948665568716682,4.0,0.07225500147715412,4.25,0.025737221337238103
1350,False,2.899515119452678,0.0,0.06938873238108777,1.779473061347159,0.0701955828642453,0.279473061347159,0.3796328506421109,0.020804856726225313,Load Case 2,4.0,1.0657329448047785,0.35,0.7811792828128448,0.6946309835150638,0.4642512446049715,0.9733317760138109,0.10124344595570231,0.46776748498990484,0.14358588994297586,0.36761825067573806,Durability check failed: width ratio 3.045 exceeds 2.250.,865.9426104644307,4.0,2.748450037264635,4.0,0.0355856028854185,3.95,0.011696730757087348,1337.4745882346817,4.0,1.779473061347159,4.0,0.0701955828642453,4.16,0.023616741248713713
1351,False,492.0619163819207,0.0,0.09359905306624343,6.457268149798214,0.015776775065338953,4.957268149798214,0.6605452119392706,0.0016368004322956464,Load Case 1,4.0,0.9729116330850905,1.0467700340496584,1.3421690299193874,0.959800435742177,0.45334777653476077,1.0463765009227062,0.08699723734929686,0.2631315433269143,0.28506887230808564,0.32944658473432215,Durability check failed: height ratio 2.308 exceeds 2.100.,368.5769190295084,4.0,6.457268149798214,4.0,0.015776775065338953,3.95,0.005254063300705914,232.28383905382182,4.0,10.24608517619918,4.0,0.007374639870874095,4.07,0.0026666775340737636
1352,True,304.53749102944164,0.0,0.10231789128082644,5.399136173990713,0.019351325545427466,3.899136173990713,0.6165251195035261,0.0,Load Case 2,4.0,1.1111246915933373,0.5292574625054224,1.1500739094651578,0.5960647529151863,0.6766693749177102,0.8252999908164563,0.12036164023868781,0.13798728188759055,0.3536666817952119,0.07419803282297216,,298.5839968529871,4.0,7.970956330830528,4.0,0.012456980330651981,3.89,0.0046662594260406184,440.8112563385948,4.0,5.399136173990713,4.0,0.019351325545427466,4.1,0.006615877484132671
1353,True,88.61742068111906,0.0,0.06393878449890808,3.6004867533194274,0.03365278428953425,2.1004867533194274,0.520983132020626,0.0,Load Case 1,4.0,0.9014560320966454,0.5697611312114235,0.9039475083096034,0.6838141065969554,0.4385508494860165,0.8065312819318845,0.08668571497770874,0.3193050978721361,0.27475642485057183,0.3572609844309929,,661.0217348545406,4.0,3.6004867533194274,4.0,0.03365278428953425,3.95,0.011410764146678696,645.7247894635431,4.0,3.685780751854459,4.0,0.031189012201200222,4.14,0.011136397921723828
1354,True,337.9658664991769,0.0,0.061459418618599354,5.6081090958326465,0.020284573182574726,4.1081090958326465,0.622000358833053,0.0,Load Case 1,4.0,0.6227345708170557,0.8363776234645453,0.7980780582382482,0.9690923648058112,0.4979433106475985,0.8462177774255669,0.07376519788214475,0.3510305237468058,0.30687042873601655,0.2638874685663878,,424.3854674240493,4.0,5.6081090958326465,4.0,0.020284573182574726,4.03,0.0069560531285123295,405.9046991820694,5.0,5.863445298356711,5.0,0.017136583715457076,4.19,0.006797477566339305
1355,True,100.92019770748173,0.0,0.06706486418614704,3.7419488836092563,0.03213285910542485,2.2419488836092563,0.5440615149329623,0.0,Load Case 1,4.0,1.081216242299234,0.6549114573713198,0.8680302141296706,0.7349330263297643,0.42020525114354496,0.8417224518040798,0.08208079505359916,0.2191806817995061,0.13177178065414155,0.5182814424240642,,636.032205149846,4.0,3.7419488836092563,4.0,0.03213285910542485,3.98,0.010595421547333728,542.6049822216044,4.0,4.386247966716952,4.0,0.02417630966949144,4.24,0.009072629449755065
1356,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.076062278790336,0.47949849344347445,1.078135938285711,0.8746801139850938,0.42,0.7673490777192802,0.12410562291459984,0.18920160880991668,0.32686594887705395,0.41232240810696835,Web openings are too large; keep a remaining ligament larger than 0.124 in.,,,,,,,,,,,,,,
1357,True,235.1457059545708,0.0,0.08790143219621412,4.92565121960391,0.020838724365457785,3.4256512196039104,0.5934649248323282,0.0,Load Case 2,4.0,1.0282897939714937,0.6002360595729024,1.031356379304252,0.7334225324603533,0.49856605995780756,0.9333542073375933,0.10522195564084821,0.05280379907661223,0.1970003089525604,0.45021779637018294,,468.5611477486231,4.0,5.0793797382382175,4.0,0.020838724365457785,3.93,0.007134387715033466,483.18484072272264,4.0,4.92565121960391,4.0,0.02080199359079943,4.12,0.007287510435194378
