evaluation_id,feasible,objective,penalty,weight_lbf,min_factor_of_safety,max_deflection_in,excess_factor_of_safety,underutilization_score,uniformity_score,symmetry_score,smoothness_score,durability_score,governing_load_case,governing_x_in,left_width_in,mid_width_in,right_width_in,left_height_in,mid_height_in,right_height_in,wall_thickness_in,left_web_opening_ratio,mid_web_opening_ratio,right_web_opening_ratio,violations,load_case_1_max_von_mises_psi,load_case_1_max_von_mises_x_in,load_case_1_min_factor_of_safety,load_case_1_min_factor_of_safety_x_in,load_case_1_max_deflection_in,load_case_1_max_deflection_x_in,load_case_1_max_slope_rad,load_case_2_max_von_mises_psi,load_case_2_max_von_mises_x_in,load_case_2_min_factor_of_safety,load_case_2_min_factor_of_safety_x_in,load_case_2_max_deflection_in,load_case_2_max_deflection_x_in,load_case_2_max_slope_rad
138,True,69.47252007903533,0.0,0.05705886991710397,3.1549014502956316,0.06146070134276609,1.6549014502956316,0.5180010507090756,0.4061287087803123,0.015770452356471263,0.022044431603903812,0.0,Load Case 2,5.5,0.3618606220425876,0.4300695847050853,0.43436595490221847,0.46131416209413645,0.9149482617820373,0.4650446660593692,0.08854144716107169,0.2708095724823837,0.29071882541024147,0.1427783322809862,,247.33402233154453,4.5,9.62261470364831,4.5,0.013888902514693604,4.455,0.006151817760516241,754.381725545494,5.5,3.1549014502956316,5.5,0.06146070134276609,4.73625,0.02626681771782529
139,True,29.764120419304085,0.0,0.05881813757336038,2.511764047042683,0.07280806007187583,1.011764047042683,0.44359403109895873,0.3145423501306218,0.09659933607822198,0.02641802152089814,0.0,Load Case 2,5.5,0.2763135187258582,0.5015801974560521,0.28307194430510346,0.9537209858370068,0.5375601682778887,0.6520692451492205,0.08826920646080882,0.0010846676130215178,0.13063170323313947,0.2939596476571876,,521.1106282631204,4.5,4.567168410923841,4.5,0.029550025657487676,4.64625,0.011440900995936627,947.5412321480513,5.5,2.511764047042683,5.5,0.07280806007187583,4.95,0.034290675890182594
140,False,9.54422715971111,6.823730193038873,0.04627191544219316,1.3833995140319815,0.15660914663874456,0.0,0.3565324181027702,0.09771467487215314,0.1948062993775984,0.027466870325760995,0.0,Load Case 2,4.5,0.4243957566099599,0.32307101568656044,0.5506948367388179,0.9715574707625656,0.4597021084684771,0.5855749228967051,0.07170242419998893,0.05562062495668672,0.1824466995942873,0.36618294757939857,Minimum factor of safety 1.383 is below the target 1.500. | Maximum deflection 0.15661 in exceeds the limit 0.15500 in.,1080.709329118645,4.5,2.2022572914596474,4.5,0.05737894943881469,4.635,0.020689311005145438,1720.399621265863,4.5,1.3833995140319815,4.5,0.15660914663874456,4.6575,0.05684500406433525
141,True,48.6854071382534,0.0,0.058193200185922334,2.847807100598924,0.06304585805545555,1.3478071005989238,0.4918620067175424,0.3837291913407417,0.24419262359257002,0.016234113880997932,0.0,Load Case 2,5.5,0.5918035087163654,0.4240640331293022,0.26472653205515306,0.5057314903342504,0.9664977268038653,0.8091320685492768,0.0869499389224404,0.3196501387136618,0.41102608749534547,0.33421616189323333,,235.9702673261613,4.5,10.086016458634306,4.5,0.010611073620597058,4.41,0.004511125732961856,835.7307626276586,5.5,2.847807100598924,5.5,0.06304585805545555,5.1187499999999995,0.031085131475349737
142,False,37.281960868520244,35.41590791551299,0.04617114942072007,1.2717524081230653,0.1856062515128905,0.0,0.25477907827656543,0.06534211748861861,0.279611189401397,0.013925189044105843,0.0,Load Case 2,5.5,0.5229543904253726,0.32439902290914113,0.2329873484603131,0.5331299296052655,0.5165950382255609,0.7602898644205089,0.08895708186266944,0.2838825011931266,0.2636288754000967,0.3110491213455964,Minimum factor of safety 1.272 is below the target 1.500. | Maximum deflection 0.18561 in exceeds the limit 0.15500 in.,802.6447178680071,4.5,2.965197361943376,4.5,0.04709722637461006,4.455,0.01725255846333484,1871.4334526109199,5.5,1.2717524081230653,5.5,0.1856062515128905,5.02875,0.08413001126978993
143,True,410.32229955612434,0.0,0.0839655204413399,5.743894851023177,0.027934151201721116,4.243894851023177,0.6984196269753675,0.6302883703029887,0.10418945142147475,0.006280927078648027,0.0,Load Case 2,5.5,0.35984673615076884,0.5539221454655757,0.5912891409601666,0.7028766624376506,0.9996698489904843,0.9883607559455985,0.08937857474527156,0.03880408448895055,0.16010267385183416,0.15336102035700547,,177.16156939620106,4.5,13.434064781156964,4.5,0.0071769724332498425,4.297499999999999,0.003113056423436243,414.35298899596734,5.5,5.743894851023177,5.5,0.027934151201721116,4.5225,0.011693618136367089
144,True,9.535214600509766,0.0,0.04781298619934962,1.9814099940131316,0.12206205288702071,0.48140999401313156,0.3686783658133977,0.1823982303228351,0.20714021898182008,0.01382985936402241,0.0,Load Case 2,4.5,0.2957027675102979,0.3411044553889346,0.5923656344419216,0.8202626951582443,0.6113573230296205,0.7123378118413078,0.07259140835327997,0.3978368369217465,0.1163287865466687,0.24532650349786134,,635.8059974230364,4.5,3.7432801981206483,4.5,0.031018662121508063,4.4775,0.011122739734895516,1201.164830696936,4.5,1.9814099940131316,4.5,0.12206205288702071,4.455,0.04650611054305275
145,False,37.87008036092546,35.59318816355579,0.03691420980318164,1.2738480282893934,0.18665569618450725,0.0,0.30391316420011144,0.08135112286675364,0.11908098985282281,0.020516807324819187,0.0,Load Case 2,4.5,0.3786679580532248,0.29164622030317,0.5660733600920896,0.8279997565991628,0.5946667246819779,0.8702353594817818,0.05122699448990918,0.35277237483885865,0.17864163785225182,0.01862113395475902,Minimum factor of safety 1.274 is below the target 1.500. | Maximum deflection 0.18666 in exceeds the limit 0.15500 in.,927.8772582203889,4.5,2.564994431014176,4.5,0.04169209693072802,4.44375,0.014750300910572082,1868.3547386700595,4.5,1.2738480282893934,4.5,0.18665569618450725,4.5337499999999995,0.06493193979456278
146,True,87.9987784472301,0.0,0.044001612621131295,3.3841657320472187,0.04850354094093425,1.8841657320472187,0.5218046193876582,0.44012234253664534,0.057644380690643926,0.02779846815217522,0.0,Load Case 2,5.5,0.3831757656786019,0.5462608111831087,0.34812655754092914,0.5112303741999975,0.9949761830833803,0.5320829048183462,0.05914888349474984,0.40813919604936055,0.3361024193081586,0.0014435835470334288,,250.03859767784488,4.5,9.518530427316039,4.5,0.012921925771334558,4.48875,0.005683577544733371,703.2752496315368,5.5,3.3841657320472187,5.5,0.04850354094093425,4.93875,0.023433602880428506
147,False,2.928056746980673,0.7514504968256834,0.037426492385802874,1.5297603444191186,0.16366862444004632,0.029760344419118567,0.2583921777205903,0.08012945248058426,0.035206285500955344,0.0012857380701625065,0.0,Load Case 2,5.5,0.2852395938136318,0.32774129910888494,0.34971890102859604,0.7111311825153199,0.7186778228526023,0.6201959333533931,0.05959438906710903,0.272600847622616,0.24946237160873697,0.05376276689852665,Maximum deflection 0.16367 in exceeds the limit 0.15500 in.,570.7013988471684,4.5,4.1703069325003606,4.5,0.02961785307872998,4.5337499999999995,0.011479887943844455,1555.7992522702862,5.5,1.5297603444191186,5.5,0.16366862444004632,4.725,0.06678045174415662
