evaluation_id,feasible,objective,penalty,weight_lbf,min_factor_of_safety,max_deflection_in,excess_factor_of_safety,underutilization_score,governing_load_case,governing_x_in,left_width_in,mid_width_in,right_width_in,left_height_in,mid_height_in,right_height_in,wall_thickness_in,left_web_opening_ratio,mid_web_opening_ratio,right_web_opening_ratio,violations,load_case_1_max_von_mises_psi,load_case_1_max_von_mises_x_in,load_case_1_min_factor_of_safety,load_case_1_min_factor_of_safety_x_in,load_case_1_max_deflection_in,load_case_1_max_deflection_x_in,load_case_1_max_slope_rad,load_case_2_max_von_mises_psi,load_case_2_max_von_mises_x_in,load_case_2_min_factor_of_safety,load_case_2_min_factor_of_safety_x_in,load_case_2_max_deflection_in,load_case_2_max_deflection_x_in,load_case_2_max_slope_rad
1,False,inf,inf,inf,0.0,inf,inf,inf,invalid,nan,0.6548574354111303,0.8183462311780099,0.515950478433552,0.8339101271148761,0.9805781306207992,0.45397582043291373,0.06208311883952034,0.7736698817632996,0.8382963253769722,0.7609515240512655,Web openings are too large; keep a remaining ligament larger than the wall thickness.,,,,,,,,,,,,,,
2,True,451.1414202324687,0.0,0.07455731088853977,7.6286424360549185,0.005440369934317963,6.1286424360549185,0.6875312268442664,Load Case 2,8.0,0.4165989786092379,1.495954052801121,0.9796892768576148,0.5087034230013436,1.048343728493076,0.5909161632365084,0.06708893099405827,0.0302746904748274,0.2652806791777741,0.7553188058216426,,288.76978189637384,8.0,8.241859603073262,8.0,0.005440369934317963,3.75,0.0028595998762751796,311.9821147667782,8.0,7.6286424360549185,8.0,0.004825047904755929,3.91,0.002750685414292609
3,False,inf,inf,inf,0.0,inf,inf,inf,invalid,nan,1.3553923046841856,0.9904533735263626,0.4860720449354913,0.7005615577314392,0.852131714392943,0.5559035154693351,0.16672504295793011,0.7268356267755014,0.08639765258719422,0.24729350814827356,Web openings are too large; keep a remaining ligament larger than the wall thickness.,,,,,,,,,,,,,,
4,False,inf,inf,inf,0.0,inf,inf,inf,invalid,nan,0.4545831420884898,0.7755516816194199,1.4498802179567365,0.9018275861183057,0.9894716033221955,0.4675569678393565,0.08030093305556943,0.2470653753473331,0.8471671626824998,0.7575598477750246,Web openings are too large; keep a remaining ligament larger than the wall thickness.,,,,,,,,,,,,,,
5,False,inf,inf,inf,0.0,inf,inf,inf,invalid,nan,0.39324601612517784,1.0433520200052224,0.4481421863364059,1.101407125342969,0.3867320769843117,0.4660547659867384,0.14133859504203983,0.22529945489663947,0.21745170665394925,0.7201982151850026,Web openings are too large; keep a remaining ligament larger than the wall thickness.,,,,,,,,,,,,,,
6,True,811.3023020554215,0.0,0.07089388493091703,9.720260192297232,0.010786043530458839,8.220260192297232,0.718553243384366,Load Case 2,5.0,1.1382985829641197,1.1928511869056329,1.008426834005159,0.7403735089424213,0.6495569939019505,0.8411345801302121,0.06724319582981589,0.6502785898012471,0.3522466245625868,0.3851989491888282,,235.4272977846593,4.0,10.10927799110594,4.0,0.010786043530458839,3.96,0.004001696799530719,244.84941276428157,5.0,9.720260192297232,5.0,0.006818443285086734,4.32,0.002897765429310875
7,False,inf,inf,inf,0.0,inf,inf,inf,invalid,nan,0.5306715819804093,1.2080502850608181,0.6805286051512018,1.288318162350218,0.4869516577794071,0.5698036082670419,0.10548680093533017,0.0474320182575497,0.8174102370994532,0.21537231224216233,Web openings are too large; keep a remaining ligament larger than the wall thickness.,,,,,,,,,,,,,,
8,True,53.325436475303654,0.0,0.14383354204228604,3.5995058809006766,0.021979654780580123,2.0995058809006766,0.5730072120461039,Load Case 2,4.0,1.5089417902714883,0.38654599798948064,1.5032733608153164,0.6207905424483512,0.7954094738856993,0.9042081785748532,0.15370501895917124,0.06849717036474116,0.1702806825217711,0.5081171670427809,,260.09717817473967,4.0,9.150426070370735,4.0,0.008184710272576345,3.9,0.002992991565160235,661.201864574943,4.0,3.5995058809006766,4.0,0.021979654780580123,4.05,0.006825080643791531
9,True,6157.826848933228,0.0,0.16218886175399597,24.15172274927665,0.0023045201717177073,22.65172274927665,0.9162759006101183,Load Case 2,5.0,1.4291972559240835,1.4574003389652175,0.7027018093448071,1.158834511313667,1.0635455889498853,1.2886678829602038,0.12249440752450622,0.5717638341065252,0.3406721573696835,0.19310744250080358,,67.41230782087224,4.0,35.30512568007801,4.0,0.0019405571795659765,4.03,0.0007365961529588218,98.5436949863662,5.0,24.15172274927665,5.0,0.0023045201717177073,4.64,0.0011839077904442913
10,True,1975.0682135684883,0.0,0.15572976221346646,14.327277738655384,0.004880191136640507,12.827277738655384,0.8876671820534265,Load Case 2,5.0,1.421529437584378,1.00421660490735,0.6042892677861091,0.9744733042334609,1.0759547788229187,0.9635865001860385,0.14664897738969607,0.07214742241246536,0.6029465596672915,0.13996148888012902,,87.45549800326715,4.0,27.213840802908564,4.0,0.002609446178801463,4.14,0.0010721554608438162,166.1166931648638,5.0,14.327277738655384,5.0,0.004880191136640507,4.7,0.002489081902658577
11,False,inf,inf,inf,0.0,inf,inf,inf,invalid,nan,1.0461085475777114,0.8191048774867885,1.366731239142669,0.42169197657382174,1.0651697831073117,0.49136128042408056,0.1375290371921332,0.8622399132583934,0.6424313753210233,0.4532632237957568,Web openings are too large; keep a remaining ligament larger than the wall thickness.,,,,,,,,,,,,,,
12,False,inf,inf,inf,0.0,inf,inf,inf,invalid,nan,0.7920828659409584,1.070220410424228,0.975681038233077,0.3971529279146979,0.8909610619279493,1.0285242355222086,0.10079524885806813,0.626606462491233,0.7696337974208922,0.3863057023923441,Web openings are too large; keep a remaining ligament larger than the wall thickness.,,,,,,,,,,,,,,
13,False,inf,inf,inf,0.0,inf,inf,inf,invalid,nan,0.8546513348790967,1.4529320049747145,1.1723625344995598,1.2621209239275815,0.5799818047526657,0.956534946357926,0.1691612334993512,0.7563846932436793,0.3743854907086405,0.2575756944289959,Web openings are too large; keep a remaining ligament larger than the wall thickness.,,,,,,,,,,,,,,
14,True,436.4585797909597,0.0,0.09869833086348477,7.527873082600263,0.01903560370978242,6.027873082600263,0.6736693217092605,Load Case 1,4.0,1.163827237258315,0.8836792971508624,0.881685332515593,0.7499815852815682,0.5198039017346443,0.405343415406538,0.11800908615095575,0.24484037884997367,0.5108383911082611,0.002795683514179074,,316.1583589262513,4.0,7.527873082600263,4.0,0.01903560370978242,4.3,0.008144398099171196,313.1036769954669,5.0,7.6013160332015435,5.0,0.010852584837661626,4.45,0.004724723414412449
15,False,inf,inf,inf,0.0,inf,inf,inf,invalid,nan,0.6426805381892462,0.4137713071759026,0.5696112671758122,1.2277174070006684,1.230189823181417,0.9874288828658366,0.1472546679314384,0.854511660058212,0.5403929323317413,0.28015764258386344,Web openings are too large; keep a remaining ligament larger than the wall thickness.,,,,,,,,,,,,,,
16,False,inf,inf,inf,0.0,inf,inf,inf,invalid,nan,0.7349416925668979,0.7831007613605476,0.36673139500014545,1.2527905388581382,0.41760313296636714,0.8712281064306304,0.16820691433266366,0.6618549439689183,0.5600952045659912,0.45957710244856237,Web openings are too large; keep a remaining ligament larger than the wall thickness.,,,,,,,,,,,,,,
17,True,161.8836898049669,0.0,0.062408612104827337,5.168844714036084,0.024780653087011537,3.6688447140360836,0.5924455286718159,Load Case 2,4.0,0.7128429329532958,0.5979892465630832,1.0561082174358958,0.7095699233613681,0.708413784882113,0.7816297904787153,0.0680226863022732,0.02112511057687973,0.003512600243901737,0.34694880446155,,341.9877511025994,4.0,6.959313578707614,4.0,0.015305468303283762,3.91,0.005803888763518847,460.45105466934814,4.0,5.168844714036084,4.0,0.024780653087011537,4.0200000000000005,0.008916704982070171
18,True,731.1971517618588,0.0,0.07973149956132028,9.303636927001262,0.008233540866944895,7.803636927001262,0.7128576016097454,Load Case 2,5.0,1.0267678343516118,0.9624241248171294,0.5455821077780993,0.6128817825603312,1.184518731608671,1.2019490302265559,0.07574088580671001,0.006239344635894965,0.6181006463399775,0.05738671884403368,,128.97451904962455,4.0,18.453257415011297,4.0,0.003938931532895283,3.79,0.0017762269519221632,255.81393799802103,5.0,9.303636927001262,5.0,0.008233540866944895,4.54,0.004016696039073689
19,False,inf,inf,inf,0.0,inf,inf,inf,invalid,nan,1.269073360400919,0.858180769565602,0.35093385907198693,0.8107369419702041,1.1990415270416959,0.43266157410590556,0.17961216937453922,0.2752615738531321,0.5495205253206669,0.7998383011442507,Wall thickness is too large for at least one tube width.,,,,,,,,,,,,,,
20,True,8711.036879359119,0.0,0.19292460799825079,28.441881946129325,0.0020599987024544635,26.941881946129325,0.9278423221819931,Load Case 2,5.0,1.2477662404795256,1.1956509349922824,1.4147432092219994,1.1589394715157457,1.2983275953506483,0.8602547145541011,0.15075877653725103,0.6638835641571696,0.1691701610053694,0.6376994887009043,,70.94332379981746,8.0,33.54790658971245,8.0,0.0014328015774881602,4.11,0.0005973788145245511,83.679413496894,5.0,28.441881946129325,5.0,0.0020599987024544635,4.25,0.0008437652073010199
21,False,inf,inf,inf,0.0,inf,inf,inf,invalid,nan,0.5789637549927997,0.39713641282690404,0.6468382833429773,1.2328448293485899,0.4454027803729517,1.2522924806427622,0.17232217795547874,0.7354993419467586,0.867123599014865,0.2247866152302479,Web openings are too large; keep a remaining ligament larger than the wall thickness.,,,,,,,,,,,,,,
22,False,inf,inf,inf,0.0,inf,inf,inf,invalid,nan,0.7432224783569771,1.39450168866962,1.5788347836886119,0.6077862016275104,0.8017468324165927,0.9432594776914267,0.17676394969799958,0.7686746365410266,0.21210620066206554,0.4005255696860007,Web openings are too large; keep a remaining ligament larger than the wall thickness.,,,,,,,,,,,,,,
