rank,source_run,source_evaluation_id,rank_score,weight_lbf,min_fos,max_deflection_in,fos_3to7_std,fos_3to7_range,wall_thickness_in,max_web_opening_ratio,min_print_web_ligament_in,min_shell_area_ratio,max_dim_slope_in_per_in
99,print_safe_contiguous_closed_tube_seed2502,1367,0.05438437,0.05438437,1.58088516,0.14590032,0.54430491,2.16277668,0.07390505,0.00000000,0.18505203,0.47863852,0.10678318
100,print_safe_contiguous_closed_tube_seed2502,1288,0.05440803,0.05440803,2.31480433,0.07134604,0.87429652,3.50071634,0.06744626,0.00000000,0.17255374,0.36572945,0.09883749
101,print_safe_contiguous_closed_tube_seed2502,1211,0.05449086,0.05449086,2.55908830,0.06782875,0.86139366,2.97644116,0.06413384,0.00000000,0.26690499,0.36175796,0.04089860
102,print_safe_contiguous_closed_tube_seed2502,976,0.05450570,0.05450570,1.89285431,0.14154709,0.90795400,3.72899862,0.06911346,0.00000000,0.25650123,0.37627838,0.07478901
103,print_safe_contiguous_closed_tube_seed2502,1178,0.05451539,0.05451539,2.53083990,0.07731276,0.71960198,2.80972745,0.06000000,0.00000000,0.28128163,0.37470251,0.05946014
104,print_safe_contiguous_closed_tube_seed2502,1557,0.05466916,0.05466916,2.14043957,0.12753538,0.49207619,2.20056403,0.06587033,0.00000000,0.22842212,0.43207340,0.06182869
105,print_safe_contiguous_closed_tube_seed2502,892,0.05480620,0.05480620,3.12855806,0.05478986,1.10429922,3.55606702,0.06198196,0.00000000,0.21766770,0.33942153,0.07545332
106,print_safe_contiguous_closed_tube_seed2502,106,0.05487696,0.05487696,1.64231876,0.15078227,0.59455179,2.31117387,0.07082260,0.00000000,0.25900795,0.44688726,0.03902711
107,print_safe_contiguous_closed_tube_seed2502,1095,0.05488198,0.05488198,1.82631194,0.16088477,0.43191697,1.90696496,0.07239450,0.00000000,0.20159867,0.51636844,0.08016883
108,print_safe_contiguous_closed_tube_seed2502,793,0.05489497,0.05489497,2.84299723,0.05753340,0.72108549,2.74674385,0.06885784,0.00000000,0.20745585,0.43193488,0.05724312
109,print_safe_contiguous_closed_tube_seed2502,420,0.05489803,0.05489803,2.80292600,0.05951138,1.04692660,3.93775035,0.06131040,0.00000000,0.26093377,0.34848660,0.03895449
110,print_safe_contiguous_closed_tube_seed2502,227,0.05507762,0.05507762,2.40625968,0.08682938,0.53091175,1.97634928,0.06711598,0.00000000,0.29343743,0.43371359,0.03999022
111,print_safe_contiguous_closed_tube_seed2502,1175,0.05507860,0.05507860,1.67510419,0.13705996,0.69700860,2.59327892,0.07300021,0.00000000,0.16699979,0.40994551,0.04756986
112,print_safe_contiguous_closed_tube_seed2502,792,0.05509981,0.05509981,1.84153582,0.11454946,0.91176548,3.64733260,0.06344364,0.00000000,0.24584406,0.32685989,0.10016568
113,print_safe_contiguous_closed_tube_seed2502,1553,0.05511848,0.05511848,1.71364137,0.12489205,0.60962893,2.39868062,0.07778129,0.00000000,0.16596619,0.47549467,0.10711268
114,print_safe_contiguous_closed_tube_seed2502,1019,0.05517654,0.05517654,1.86067962,0.13685696,0.69816102,2.76864461,0.06575936,0.00000000,0.17424064,0.42629978,0.07107953
115,print_safe_contiguous_closed_tube_seed2502,1344,0.05525806,0.05525806,1.83207506,0.13174042,0.66832982,2.77152631,0.08341903,0.00000000,0.15658097,0.51006865,0.09269279
116,print_safe_contiguous_closed_tube_seed2502,798,0.05532956,0.05532956,2.33571991,0.09971022,0.69462776,2.97253911,0.06774508,0.00000000,0.27062574,0.38639951,0.04966852
117,print_safe_contiguous_closed_tube_seed2502,1156,0.05535310,0.05535310,1.70062219,0.14561999,0.72362189,2.82938443,0.06000000,0.00000000,0.33590446,0.35467587,0.05198349
118,print_safe_contiguous_closed_tube_seed2502,753,0.05536373,0.05536373,1.82891488,0.11503301,0.80995741,3.23385916,0.06843262,0.00000000,0.24031797,0.38759438,0.06212026
119,print_safe_contiguous_closed_tube_seed2502,738,0.05539297,0.05539297,1.84001740,0.13790523,0.56402091,2.08432134,0.06213728,0.00000000,0.33443079,0.41233567,0.06249795
120,print_safe_contiguous_closed_tube_seed2502,1525,0.05549846,0.05549846,1.75666285,0.10077239,1.01716327,3.82309247,0.07234237,0.00000000,0.16765763,0.37517760,0.07512737
121,print_safe_contiguous_closed_tube_seed2502,552,0.05553629,0.05553629,2.08984763,0.12880050,0.89104861,3.63986621,0.07960341,0.00000000,0.18110296,0.45996783,0.07079656
122,print_safe_contiguous_closed_tube_seed2502,1108,0.05561589,0.05561589,3.04634464,0.05415860,0.75802424,2.97519884,0.06190250,0.00000000,0.21845262,0.36979902,0.09406806
123,print_safe_contiguous_closed_tube_seed2502,1105,0.05571833,0.05571833,1.68571705,0.14571740,0.49838482,1.97405849,0.07483099,0.00000000,0.16516901,0.53296558,0.09710554
124,print_safe_contiguous_closed_tube_seed2502,813,0.05575640,0.05575640,2.58040684,0.06583877,0.76399674,2.88201161,0.07292128,0.00000000,0.20073114,0.46334561,0.08154159
125,print_safe_contiguous_closed_tube_seed2502,1020,0.05580964,0.05580964,2.59236669,0.07356163,0.80338106,3.30601754,0.06576059,0.00000000,0.23843881,0.36386362,0.07998200
126,print_safe_contiguous_closed_tube_seed2502,11,0.05587691,0.05587691,2.03587342,0.09094675,0.83407479,3.30323115,0.06702221,0.00000000,0.22833730,0.36262421,0.10214786
127,print_safe_contiguous_closed_tube_seed2502,576,0.05599875,0.05599875,2.77208254,0.07039246,0.71347215,2.41669425,0.07355872,0.00000000,0.20629822,0.44134418,0.05583741
128,print_safe_contiguous_closed_tube_seed2502,254,0.05604917,0.05604917,3.19732301,0.05948163,0.76022660,2.31878426,0.06391620,0.00000000,0.29195573,0.35424704,0.05824093
129,print_safe_contiguous_closed_tube_seed2502,1266,0.05617086,0.05617086,2.62607330,0.06222944,1.03309215,3.66205903,0.06556425,0.00000000,0.17443575,0.33131889,0.07017244
130,print_safe_contiguous_closed_tube_seed2502,569,0.05626263,0.05626263,3.85703083,0.04169265,0.70282326,3.24905839,0.06314974,0.00000000,0.21536178,0.34665271,0.05568462
131,print_safe_contiguous_closed_tube_seed2502,252,0.05643381,0.05643381,2.87676738,0.06054327,0.84691487,2.83346126,0.08026464,0.00000000,0.17117446,0.47678237,0.05064217
132,print_safe_contiguous_closed_tube_seed2502,911,0.05654265,0.05654265,2.94158113,0.06538646,0.58804184,2.67502694,0.07665523,0.00000000,0.20181291,0.48030214,0.04168019
133,print_safe_contiguous_closed_tube_seed2502,1552,0.05662827,0.05662827,2.60845702,0.07863568,0.62991338,2.30436102,0.06986683,0.00000000,0.17013317,0.43609905,0.07322561
134,print_safe_contiguous_closed_tube_seed2502,1176,0.05670821,0.05670821,2.41291389,0.08155677,0.70429043,2.74172900,0.06689276,0.00000000,0.23730321,0.41726511,0.04619124
135,print_safe_contiguous_closed_tube_seed2502,555,0.05678537,0.05678537,3.01896032,0.05563563,0.80891365,3.00690915,0.06098326,0.00000000,0.23711449,0.36091101,0.05740156
136,print_safe_contiguous_closed_tube_seed2502,169,0.05680471,0.05680471,4.03682177,0.03418763,0.75579872,3.02562598,0.06577723,0.00000000,0.21562495,0.37730654,0.09044573
137,print_safe_contiguous_closed_tube_seed2502,113,0.05692158,0.05692158,1.75285315,0.15147263,0.60338427,2.24822553,0.06182271,0.00000000,0.32288631,0.38695884,0.06350877
138,print_safe_contiguous_closed_tube_seed2502,587,0.05701246,0.05701246,1.99540266,0.11274186,0.58399853,2.28846107,0.06668576,0.00000000,0.31710160,0.45765478,0.03725122
139,print_safe_contiguous_closed_tube_seed2502,1115,0.05703978,0.05703978,1.71929395,0.14593036,0.61734998,2.30111831,0.07572079,0.00000000,0.21267903,0.49077122,0.09045865
140,print_safe_contiguous_closed_tube_seed2502,628,0.05715532,0.05715532,1.89032954,0.11862963,0.66097343,2.35660349,0.06620520,0.00000000,0.26877615,0.39755898,0.07616458
141,print_safe_contiguous_closed_tube_seed2502,1483,0.05721644,0.05721644,1.95674613,0.12471060,0.69328405,2.79578794,0.07721467,0.00000000,0.19280888,0.48170225,0.05293488
142,print_safe_contiguous_closed_tube_seed2502,1011,0.05732519,0.05732519,1.79477270,0.12288756,0.93611710,3.89305913,0.07475970,0.00000000,0.20864143,0.41388812,0.09059833
143,print_safe_contiguous_closed_tube_seed2502,187,0.05732530,0.05732530,3.26026313,0.04676639,0.77411310,2.81946832,0.07050466,0.00000000,0.22709751,0.42759618,0.03051048
144,print_safe_contiguous_closed_tube_seed2502,126,0.05734858,0.05734858,2.52305456,0.08124153,0.71153638,2.78548186,0.06012297,0.00000000,0.28792142,0.37923114,0.06992441
145,print_safe_contiguous_closed_tube_seed2502,1258,0.05741899,0.05741899,1.68984545,0.13006748,0.92089978,3.58981119,0.06833471,0.00000000,0.28793216,0.33354953,0.09204806
146,print_safe_contiguous_closed_tube_seed2502,966,0.05754067,0.05754067,3.09234041,0.04547987,0.99704925,3.88623069,0.06335229,0.00000000,0.21203387,0.35222229,0.10736033
147,print_safe_contiguous_closed_tube_seed2502,706,0.05754883,0.05754883,2.27826146,0.09010901,0.72676509,2.55585139,0.06727972,0.00000000,0.27786427,0.40381840,0.03764830
148,print_safe_contiguous_closed_tube_seed2502,1158,0.05755394,0.05755394,1.89901813,0.13003471,0.51298908,1.82315336,0.08110109,0.00000000,0.18664209,0.56990248,0.06058546
149,print_safe_contiguous_closed_tube_seed2502,1582,0.05757177,0.05757177,2.00538845,0.11168615,0.84561517,3.02535408,0.07017086,0.00000000,0.23360383,0.44632105,0.05816055
150,print_safe_contiguous_closed_tube_seed2502,686,0.05761143,0.05761143,2.57595754,0.07601387,1.08125357,3.77887591,0.06627496,0.00000000,0.21633397,0.39452941,0.09298820
151,print_safe_contiguous_closed_tube_seed2502,1572,0.05765582,0.05765582,2.43167838,0.07785614,0.78217964,3.00932605,0.07244996,0.00000000,0.23329245,0.45449508,0.02671677
152,print_safe_contiguous_closed_tube_seed2502,12,0.05766576,0.05766576,3.33150218,0.04221554,0.98817738,3.87073201,0.06317269,0.00000000,0.23195716,0.35041824,0.05767643
153,print_safe_contiguous_closed_tube_seed2502,751,0.05773072,0.05773072,3.21687235,0.06303058,0.58670067,2.60134381,0.06518909,0.00000000,0.20737720,0.39037498,0.10495001
154,print_safe_contiguous_closed_tube_seed2502,625,0.05775227,0.05775227,1.68295333,0.14232662,0.71994008,2.94526023,0.08317750,0.00000000,0.16347218,0.49252302,0.10957760
155,print_safe_contiguous_closed_tube_seed2502,301,0.05779812,0.05779812,3.90572914,0.03759702,0.93961754,3.33020404,0.06374446,0.00000000,0.26104472,0.33342871,0.04393256
156,print_safe_contiguous_closed_tube_seed2502,1254,0.05791768,0.05791768,2.19683065,0.08092537,0.86115356,2.99327284,0.08166537,0.00000000,0.15833463,0.45458631,0.04744988
157,print_safe_contiguous_closed_tube_seed2502,1279,0.05797254,0.05797254,1.57157178,0.13850521,0.71285118,2.71085749,0.07968980,0.00000000,0.16031020,0.43362288,0.08817218
158,print_safe_contiguous_closed_tube_seed2502,669,0.05799897,0.05799897,1.68556901,0.14836994,0.57972790,2.31667181,0.08470992,0.00000000,0.16438342,0.56254360,0.09416395
159,print_safe_contiguous_closed_tube_seed2502,1272,0.05803325,0.05803325,2.16691863,0.09289002,0.83328606,2.82987971,0.06627456,0.00000000,0.24910253,0.36293681,0.10427685
160,print_safe_contiguous_closed_tube_seed2502,236,0.05804525,0.05804525,3.19065017,0.05116366,0.92377799,3.62252923,0.06305320,0.00000000,0.26296457,0.34457479,0.04177670
161,print_safe_contiguous_closed_tube_seed2502,1257,0.05807331,0.05807331,1.73793099,0.14819340,0.69190403,2.65806729,0.07959099,0.00000000,0.22113862,0.49332870,0.05135486
162,print_safe_contiguous_closed_tube_seed2502,631,0.05807506,0.05807506,3.55965080,0.03927501,0.84110953,3.06614830,0.07100566,0.00000000,0.20665405,0.42655903,0.02875550
163,print_safe_contiguous_closed_tube_seed2502,99,0.05808424,0.05808424,2.98895193,0.05030372,1.00328460,3.81422399,0.07199230,0.00000000,0.18289147,0.40974563,0.04063540
164,print_safe_contiguous_closed_tube_seed2502,48,0.05809152,0.05809152,1.88396508,0.11749626,0.64620679,2.53450966,0.07210343,0.00000000,0.24925874,0.48359557,0.07055513
165,print_safe_contiguous_closed_tube_seed2502,1547,0.05815682,0.05815682,2.56362058,0.08168798,0.65475901,2.51647797,0.06488736,0.00000000,0.27592650,0.42549207,0.07034311
166,print_safe_contiguous_closed_tube_seed2502,1338,0.05820973,0.05820973,1.55727809,0.15054952,0.72255683,2.94778474,0.08697124,0.00000000,0.15302876,0.53277210,0.11210833
167,print_safe_contiguous_closed_tube_seed2502,1315,0.05827149,0.05827149,3.02970724,0.05208709,0.93882451,3.63318793,0.06245812,0.00000000,0.21712724,0.33501229,0.04456821
168,print_safe_contiguous_closed_tube_seed2502,1091,0.05829321,0.05829321,2.29716166,0.10002296,0.46263490,1.74951480,0.07086696,0.00000000,0.22388657,0.48207020,0.07173029
169,print_safe_contiguous_closed_tube_seed2502,651,0.05829777,0.05829777,2.74980830,0.08289212,0.71067083,3.05536527,0.06387586,0.00000000,0.21213655,0.35341540,0.09614677
170,print_safe_contiguous_closed_tube_seed2502,608,0.05831745,0.05831745,3.16202162,0.04975053,0.86543543,3.31649772,0.06296125,0.00000000,0.26325078,0.36841068,0.08206567
171,print_safe_contiguous_closed_tube_seed2502,186,0.05833463,0.05833463,2.81152113,0.07107543,0.77615761,3.42610260,0.08295052,0.00000000,0.17584762,0.49867101,0.04033860
172,print_safe_contiguous_closed_tube_seed2502,1159,0.05834633,0.05834633,1.77490326,0.12842046,0.77271412,3.01722262,0.07689226,0.00000000,0.24606765,0.46006987,0.04305509
173,print_safe_contiguous_closed_tube_seed2502,712,0.05837990,0.05837990,3.23525990,0.04418315,1.01457194,3.90339411,0.07135202,0.00000000,0.18119252,0.38982519,0.02816180
174,print_safe_contiguous_closed_tube_seed2502,698,0.05838772,0.05838772,2.10989860,0.11469392,0.48047523,1.82626340,0.07066023,0.00000000,0.30464998,0.49715883,0.02715791
175,print_safe_contiguous_closed_tube_seed2502,1501,0.05840216,0.05840216,2.66628121,0.07430394,0.84231228,3.22561183,0.06547941,0.00000000,0.20503724,0.38500285,0.06184960
176,print_safe_contiguous_closed_tube_seed2502,1596,0.05848868,0.05848868,2.02887582,0.09714719,0.82438573,3.28291363,0.07366394,0.00000000,0.25229573,0.40300183,0.03894611
177,print_safe_contiguous_closed_tube_seed2502,383,0.05850470,0.05850470,3.62051291,0.04648612,0.70492933,2.69904276,0.06085745,0.00000000,0.20167268,0.34161172,0.08354797
178,print_safe_contiguous_closed_tube_seed2502,1346,0.05853338,0.05853338,1.65164060,0.13308124,0.78839646,3.17503728,0.08504214,0.00000000,0.15495786,0.53120985,0.10186380
179,print_safe_contiguous_closed_tube_seed2502,1568,0.05857521,0.05857521,1.70388297,0.16498281,0.57633236,2.29877873,0.07755835,0.00000000,0.18753429,0.50102054,0.08371602
180,print_safe_contiguous_closed_tube_seed2502,886,0.05862087,0.05862087,2.20786068,0.09158981,1.00208443,3.79477489,0.06860350,0.00000000,0.26274762,0.38060965,0.04684344
181,print_safe_contiguous_closed_tube_seed2502,1531,0.05866266,0.05866266,1.90451797,0.10335205,0.95896223,3.91224930,0.08352830,0.00000000,0.15783291,0.45524254,0.05916104
182,print_safe_contiguous_closed_tube_seed2502,112,0.05876858,0.05876858,2.25488495,0.09499064,0.53650860,1.96172991,0.08678859,0.00000000,0.16759516,0.59065313,0.04090958
183,print_safe_contiguous_closed_tube_seed2502,756,0.05878073,0.05878073,3.24974060,0.04589543,1.07059012,4.20521447,0.06659965,0.00000000,0.21270654,0.35809295,0.05476152
184,print_safe_contiguous_closed_tube_seed2502,972,0.05881228,0.05881228,1.53873753,0.14919950,0.86574095,3.44964014,0.07789422,0.00000000,0.20311926,0.45464132,0.07591027
185,print_safe_contiguous_closed_tube_seed2502,1482,0.05881436,0.05881436,1.61916258,0.12645801,0.92639774,3.64451714,0.07567797,0.00000000,0.19865389,0.41689131,0.09079481
186,print_safe_contiguous_closed_tube_seed2502,289,0.05888565,0.05888565,3.05898996,0.05815330,1.38644523,4.50855493,0.06415639,0.00000000,0.22925112,0.35466166,0.08385688
187,print_safe_contiguous_closed_tube_seed2502,445,0.05891061,0.05891061,3.24014132,0.04155562,1.52046746,5.51841652,0.06730466,0.00000000,0.20883954,0.32728764,0.07171527
188,print_safe_contiguous_closed_tube_seed2502,1520,0.05891935,0.05891935,2.53289136,0.06669075,0.95207243,3.54323347,0.07841398,0.00000000,0.16158602,0.43645380,0.04064713
189,print_safe_contiguous_closed_tube_seed2502,1513,0.05901379,0.05901379,2.23251060,0.08094338,1.02189693,3.67043723,0.07441949,0.00000000,0.19087626,0.38643199,0.05985648
190,print_safe_contiguous_closed_tube_seed2502,843,0.05902382,0.05902382,3.04730532,0.06469359,1.13991747,4.67057918,0.07243590,0.00000000,0.19269049,0.35342294,0.06175212
191,print_safe_contiguous_closed_tube_seed2502,1094,0.05906819,0.05906819,2.49514203,0.08274610,0.53188501,2.02672556,0.07510465,0.00000000,0.25688696,0.48972706,0.07096949
192,print_safe_contiguous_closed_tube_seed2502,152,0.05910468,0.05910468,3.79227173,0.03416986,1.19247690,4.50744182,0.06538205,0.00000000,0.22678949,0.36427421,0.07727178
193,print_safe_contiguous_closed_tube_seed2502,1349,0.05910719,0.05910719,1.57186035,0.16293405,0.52555769,2.00855525,0.08465669,0.00000000,0.20884529,0.56800111,0.09425739
194,print_safe_contiguous_closed_tube_seed2502,1333,0.05911529,0.05911529,1.60664271,0.16149632,0.81323539,3.38530228,0.09021641,0.00000000,0.18304095,0.51977600,0.05938255
195,print_safe_contiguous_closed_tube_seed2502,141,0.05916896,0.05916896,1.51102838,0.14340161,0.92235337,3.24764480,0.06904913,0.00000000,0.23938031,0.32540452,0.09278757
196,print_safe_contiguous_closed_tube_seed2502,181,0.05922342,0.05922342,2.59411831,0.06653177,0.93518444,3.56598397,0.06532233,0.00000000,0.23609159,0.33500123,0.06588988
197,print_safe_contiguous_closed_tube_seed2502,1583,0.05935122,0.05935122,1.58017837,0.15935009,0.59823233,2.31329974,0.07842317,0.00000000,0.29573400,0.53215504,0.02736939
198,print_safe_contiguous_closed_tube_seed2502,93,0.05936655,0.05936655,1.58719280,0.14854140,0.85105537,3.35476930,0.07235698,0.00000000,0.25403985,0.38605158,0.08867292
199,print_safe_contiguous_closed_tube_seed2502,1195,0.05937404,0.05937404,2.80236976,0.05766309,0.79482713,2.94977662,0.07608152,0.00000000,0.16647859,0.46494699,0.10722415
200,print_safe_contiguous_closed_tube_seed2502,417,0.05938833,0.05938833,1.75311933,0.13850059,0.65684976,2.48954971,0.06752219,0.00000000,0.32002322,0.39346667,0.06592048
201,print_safe_contiguous_closed_tube_seed2502,415,0.05939225,0.05939225,2.33175874,0.10072905,1.11534412,4.56501332,0.06929483,0.00000000,0.29505990,0.33512402,0.07201538
202,print_safe_contiguous_closed_tube_seed2502,1342,0.05942824,0.05942824,1.57132541,0.14936658,0.82268572,3.42112715,0.08862212,0.00000000,0.17935704,0.52473788,0.06899517
203,print_safe_contiguous_closed_tube_seed2502,1179,0.05944149,0.05944149,1.79970436,0.12433628,0.68055625,2.69224453,0.08622357,0.00000000,0.15377643,0.56030259,0.04729229
204,print_safe_contiguous_closed_tube_seed2502,77,0.05947629,0.05947629,1.94997659,0.13692630,0.74567082,2.94978200,0.06660863,0.00000000,0.25199433,0.39906644,0.07789153
205,print_safe_contiguous_closed_tube_seed2502,639,0.05949268,0.05949268,2.34434708,0.09767316,0.78560265,3.17355573,0.07324256,0.00000000,0.18907084,0.40624841,0.06190930
206,print_safe_contiguous_closed_tube_seed2502,1357,0.05953291,0.05953291,2.08331363,0.10162391,0.91628709,3.81012153,0.08733837,0.00000000,0.15266163,0.52409906,0.08393190
207,print_safe_contiguous_closed_tube_seed2502,722,0.05954239,0.05954239,2.10676394,0.09510320,1.02383003,4.03429163,0.07011044,0.00000000,0.25286271,0.36906562,0.07131960
208,print_safe_contiguous_closed_tube_seed2502,368,0.05957455,0.05957455,2.54120788,0.07624694,0.68810700,2.79694416,0.07919807,0.00000000,0.19329460,0.47875456,0.06870316
209,print_safe_contiguous_closed_tube_seed2502,1132,0.05958570,0.05958570,1.98150232,0.11677884,0.61961831,2.34784458,0.08144000,0.00000000,0.19452741,0.56398535,0.04488479
210,print_safe_contiguous_closed_tube_seed2502,1168,0.05958796,0.05958796,2.77469868,0.06677010,0.79324328,3.08578817,0.06911927,0.00000000,0.25380781,0.42165287,0.04694143
211,print_safe_contiguous_closed_tube_seed2502,673,0.05960105,0.05960105,3.71942398,0.04689628,0.78464927,3.53802844,0.06550489,0.00000000,0.20653614,0.35030500,0.06793042
212,print_safe_contiguous_closed_tube_seed2502,160,0.05961092,0.05961092,2.27391884,0.09942511,1.01470683,4.15163310,0.06990942,0.00000000,0.26764383,0.34495183,0.08539294
213,print_safe_contiguous_closed_tube_seed2502,110,0.05968540,0.05968540,2.66958171,0.07479441,0.72036388,2.58946898,0.06239371,0.00000000,0.27953551,0.38276612,0.05238052
214,print_safe_contiguous_closed_tube_seed2502,973,0.05977976,0.05977976,4.10485536,0.04048056,0.90620882,2.70491244,0.06584962,0.00000000,0.17646985,0.33203967,0.09918174
215,print_safe_contiguous_closed_tube_seed2502,295,0.05978343,0.05978343,3.10231674,0.04572857,1.23358704,4.66528292,0.07683416,0.00000000,0.17958634,0.44706174,0.04693750
216,print_safe_contiguous_closed_tube_seed2502,1241,0.05981950,0.05981950,1.57913551,0.16110921,0.73336594,2.92632669,0.08811802,0.00000000,0.15188198,0.56709766,0.06540424
217,print_safe_contiguous_closed_tube_seed2502,341,0.05985418,0.05985418,2.34645729,0.08770666,0.71588513,2.83463309,0.06422652,0.00000000,0.34176695,0.39318515,0.05607296
218,print_safe_contiguous_closed_tube_seed2502,1416,0.05996734,0.05996734,1.66236194,0.14519357,0.79350106,2.90559964,0.06988131,0.00000000,0.27346495,0.37660563,0.08689815
219,print_safe_contiguous_closed_tube_seed2502,226,0.06000354,0.06000354,4.57180581,0.03056667,0.79990001,3.28826694,0.07382885,0.00000000,0.16798707,0.42285229,0.08123413
220,print_safe_contiguous_closed_tube_seed2502,1088,0.06001952,0.06001952,2.92652798,0.06674996,0.81645173,3.38725269,0.07085544,0.00000000,0.16914456,0.38336485,0.06393930
221,print_safe_contiguous_closed_tube_seed2502,203,0.06004869,0.06004869,1.64254583,0.10665073,1.32859705,5.47049312,0.07203798,0.00000000,0.18241468,0.32149416,0.10710600
222,print_safe_contiguous_closed_tube_seed2502,1340,0.06010610,0.06010610,1.60817094,0.12956308,0.89896208,3.66777978,0.08019375,0.00000000,0.15980625,0.44734668,0.13777778
223,print_safe_contiguous_closed_tube_seed2502,192,0.06011542,0.06011542,2.99593880,0.06091421,0.74249972,2.83497842,0.06496494,0.00000000,0.30674793,0.38927066,0.02861271
224,print_safe_contiguous_closed_tube_seed2502,1544,0.06016234,0.06016234,1.82086535,0.12734171,0.62517258,2.42407970,0.07993898,0.00000000,0.16362730,0.52699779,0.07235115
225,print_safe_contiguous_closed_tube_seed2502,1587,0.06026813,0.06026813,1.56019390,0.16025325,0.67153210,2.58854536,0.07835367,0.00000000,0.28168753,0.49751717,0.02781242
226,print_safe_contiguous_closed_tube_seed2502,1490,0.06031118,0.06031118,1.94420198,0.09828971,1.05651999,4.20214607,0.07622259,0.00000000,0.16377741,0.35787280,0.08738783
227,print_safe_contiguous_closed_tube_seed2502,1252,0.06042013,0.06042013,1.73852962,0.13246336,0.85380174,3.36982655,0.07852265,0.00000000,0.25901114,0.44250145,0.05981549
228,print_safe_contiguous_closed_tube_seed2502,1247,0.06044960,0.06044960,2.00945419,0.09687775,1.04667978,3.98197619,0.07327917,0.00000000,0.24315866,0.38059275,0.07585010
229,print_safe_contiguous_closed_tube_seed2502,812,0.06047178,0.06047178,2.70447901,0.06711084,0.77141760,2.99226971,0.07926740,0.00000000,0.16105970,0.49760314,0.05610983
230,print_safe_contiguous_closed_tube_seed2502,1506,0.06048375,0.06048375,1.54770498,0.13485364,0.97037912,3.86930132,0.08153262,0.00000000,0.21174316,0.45019682,0.07924443
231,print_safe_contiguous_closed_tube_seed2502,1527,0.06050293,0.06050293,2.21007568,0.09207725,0.94404005,3.25826729,0.07601880,0.00000000,0.23490370,0.41940137,0.06875088
232,print_safe_contiguous_closed_tube_seed2502,1313,0.06056535,0.06056535,1.86540668,0.11213567,0.97867914,3.44190341,0.06920573,0.00000000,0.24110018,0.32353362,0.07573698
233,print_safe_contiguous_closed_tube_seed2502,1085,0.06064794,0.06064794,3.50817755,0.05032859,0.62077575,2.71140346,0.07500828,0.00000000,0.26123381,0.43688537,0.06758890
234,print_safe_contiguous_closed_tube_seed2502,1097,0.06066626,0.06066626,2.51472861,0.07788256,0.62879570,2.45474849,0.07741834,0.00000000,0.16258166,0.51060404,0.10723709
235,print_safe_contiguous_closed_tube_seed2502,478,0.06076171,0.06076171,3.36154502,0.04236500,1.07839384,4.05468253,0.07531039,0.00000000,0.18531023,0.43978266,0.07294541
236,print_safe_contiguous_closed_tube_seed2502,1496,0.06084329,0.06084329,2.38180874,0.07846774,0.74353037,2.81050149,0.08193916,0.00000000,0.16695760,0.49402086,0.08705936
237,print_safe_contiguous_closed_tube_seed2502,1369,0.06087847,0.06087847,1.70840378,0.12932778,0.73819674,2.67313791,0.08259101,0.00000000,0.19178583,0.45550490,0.05923034
238,print_safe_contiguous_closed_tube_seed2502,531,0.06089048,0.06089048,3.01742273,0.04978663,1.26681798,4.80978446,0.06953558,0.00000000,0.20431076,0.34858796,0.04472087
239,print_safe_contiguous_closed_tube_seed2502,6,0.06091281,0.06091281,3.00500919,0.05470552,0.95872265,3.73595778,0.07325956,0.00000000,0.20630481,0.39074741,0.04655831
240,print_safe_contiguous_closed_tube_seed2502,1205,0.06096338,0.06096338,1.92904519,0.12202402,0.54762583,2.08647691,0.07967439,0.00000000,0.16032561,0.57625215,0.06547894
241,print_safe_contiguous_closed_tube_seed2502,1278,0.06100884,0.06100884,2.05574668,0.09721484,0.87660917,3.29561096,0.07413250,0.00000000,0.20353596,0.41565237,0.11011926
242,print_safe_contiguous_closed_tube_seed2502,1428,0.06101238,0.06101238,1.86438933,0.13243461,0.66113737,2.35841346,0.07737944,0.00000000,0.16262056,0.48798062,0.06400604
243,print_safe_contiguous_closed_tube_seed2502,512,0.06104781,0.06104781,3.94425055,0.03427574,0.91956835,3.35127357,0.06364348,0.00000000,0.20614130,0.34787604,0.09790285
244,print_safe_contiguous_closed_tube_seed2502,1445,0.06110754,0.06110754,1.57947946,0.12351931,1.08810813,4.55566478,0.08897792,0.00000000,0.15102208,0.51832380,0.09601083
245,print_safe_contiguous_closed_tube_seed2502,438,0.06115375,0.06115375,3.78965801,0.04059315,0.86283228,3.25253525,0.06251171,0.00000000,0.30884269,0.33762635,0.03531597
246,print_safe_contiguous_closed_tube_seed2502,1153,0.06116194,0.06116194,2.66566825,0.06770741,0.92222666,3.62758569,0.07181246,0.00000000,0.19487599,0.39913493,0.06281225
247,print_safe_contiguous_closed_tube_seed2502,411,0.06119568,0.06119568,2.76575404,0.06526349,0.63722222,2.43895603,0.08773795,0.00000000,0.18158357,0.55908494,0.03629278
248,print_safe_contiguous_closed_tube_seed2502,632,0.06122510,0.06122510,2.48616403,0.08365993,0.99091300,4.00515230,0.07402513,0.00000000,0.25501475,0.38319534,0.05780706
249,print_safe_contiguous_closed_tube_seed2502,551,0.06123670,0.06123670,2.98564445,0.06578587,0.62914830,2.30262907,0.07191684,0.00000000,0.26845849,0.43004360,0.03469613
