evaluation_id,feasible,objective,penalty,weight_lbf,min_factor_of_safety,max_deflection_in,excess_factor_of_safety,underutilization_score,durability_score,governing_load_case,governing_x_in,left_width_in,mid_width_in,right_width_in,left_height_in,mid_height_in,right_height_in,wall_thickness_in,left_web_opening_ratio,mid_web_opening_ratio,right_web_opening_ratio,violations,load_case_1_max_von_mises_psi,load_case_1_max_von_mises_x_in,load_case_1_min_factor_of_safety,load_case_1_min_factor_of_safety_x_in,load_case_1_max_deflection_in,load_case_1_max_deflection_x_in,load_case_1_max_slope_rad,load_case_2_max_von_mises_psi,load_case_2_max_von_mises_x_in,load_case_2_min_factor_of_safety,load_case_2_min_factor_of_safety_x_in,load_case_2_max_deflection_in,load_case_2_max_deflection_x_in,load_case_2_max_slope_rad
11,False,142.09479371504594,0.0,0.071144420695792,4.918072887532409,0.01249227633922673,3.418072887532409,0.6364484835382979,0.030135157575426508,Load Case 2,8.0,1.3647324170678843,0.9175843249955161,0.4787799985064166,0.6943984687011882,0.7369660695846746,1.0298807132623367,0.07205300032370841,0.1360695794186313,0.19104498133562564,0.6289396085246121,Durability check failed: width ratio 2.850 exceeds 2.000.,223.72170669369,4.0,10.638216716532527,4.0,0.009607977556384439,3.97,0.003565597977479532,483.92938747073754,8.0,4.918072887532409,8.0,0.01249227633922673,4.67,0.0062808912191347765
12,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.9152116696426995,0.6235522202020709,1.1288622724454522,0.5714658216995142,0.6655755077354604,0.5302459888829588,0.14824384814446434,0.7173497862792163,0.04736051406278655,0.15158678813951434,Web openings are too large; keep a remaining ligament larger than 0.148 in.,,,,,,,,,,,,,,
13,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.8643171773333596,0.6603226837344583,0.8410128781100656,0.7424374007492441,0.6629054014542769,0.7226075410783277,0.16894575503193493,0.004158623196418102,0.39209420337378076,0.4119983018594705,Web openings are too large; keep a remaining ligament larger than 0.169 in.,,,,,,,,,,,,,,
14,False,381.4852883686325,0.0,0.11556332570556653,7.133169666286423,0.015919982773648818,5.633169666286423,0.6757140658578179,0.0048132427992827005,Load Case 2,5.0,1.0755902689109338,0.653813350430898,0.4596777039884289,0.8713247500735128,0.9115449824314623,0.934377571756452,0.12882576597133333,0.03616410757054838,0.1898381120302503,0.28039562465213513,Durability check failed: width ratio 2.340 exceeds 2.000.,145.93622268356938,4.0,16.308493917651322,4.0,0.005507183810616945,4.09,0.002149311826888517,333.65251512923066,5.0,7.133169666286423,5.0,0.015919982773648818,4.64,0.007690289014874313
15,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.4409867052073966,1.0233187583778847,1.1166976724216862,0.879680307958465,0.7168018642141638,1.115347689239623,0.17723634956526185,0.15928369016724064,0.3460819697310209,0.03798782407948967,Web openings are too large; keep a remaining ligament larger than 0.177 in.,,,,,,,,,,,,,,
16,False,959.4778528475455,0.0,0.08224810672432754,10.439450770772638,0.010077510788487868,8.939450770772638,0.8335417798451472,0.00026945708176889875,Load Case 2,5.0,1.0415813450939932,1.0683110579576653,1.3601476920135622,0.9543209693638133,0.7041913754144429,0.4596691973054474,0.07558514871047971,0.5191323589930498,0.219446735120325,0.24094495316652095,Durability check failed: minimum shell area ratio 0.217 is below 0.220. | Durability check failed: height ratio 2.076 exceeds 2.000.,205.1416314241218,4.0,11.601740629036184,4.0,0.010077510788487868,4.24,0.004300414010841372,227.98134233874578,5.0,10.439450770772638,5.0,0.0067756677155795305,4.22,0.002694796015791784
17,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.033031502232463,1.4127714633194652,1.081060821197621,0.7364469516036508,0.5296226995947417,0.7050113306760941,0.1435753620526377,0.19496578556303565,0.6964284685403164,0.6230013919919535,Web openings are too large; keep a remaining ligament larger than 0.144 in.,,,,,,,,,,,,,,
18,False,254.2259948649613,0.0,0.11539657104286545,6.086599413679466,0.0053373197948814,4.586599413679466,0.6586115138841875,0.026771247163968868,Load Case 2,8.0,1.395429067238388,1.1344173038696044,0.49808874153193816,1.1663594391856,0.8552500803581602,1.0795888621680092,0.11753920106109932,0.7135729267273082,0.4508407037106005,0.641785762942158,Durability check failed: width ratio 2.802 exceeds 2.000.,117.86438530681048,4.0,20.192698530643234,4.0,0.003911128376252477,4.14,0.0015267110218934038,391.0229404371536,8.0,6.086599413679466,8.0,0.0053373197948814,4.76,0.0028840262290559526
19,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.0675370394033799,1.2789375104278782,0.7864938708086711,1.116334241965832,1.0211948668602215,0.9100153238601885,0.17593452737637116,0.12424563529616574,0.277944299400779,0.6684533009553562,Web openings are too large; keep a remaining ligament larger than 0.176 in.,,,,,,,,,,,,,,
20,True,548.5856211121538,0.0,0.09377941823500616,8.258596782289068,0.016765731356705955,6.758596782289068,0.6965522142022758,0.0,Load Case 1,4.0,1.0025795334837087,1.1297339196100153,1.3064438376692418,0.685123753011329,0.49600475838935587,0.5938749217263362,0.09119674103523312,0.6359009091014352,0.15259706314675398,0.018812926803648516,,288.18455032264285,4.0,8.258596782289068,4.0,0.016765731356705955,4.0200000000000005,0.006032132182610256,213.3407123920174,5.0,11.15586412604973,5.0,0.0065564527733286086,4.15,0.0025399790107693415
21,False,1820.2514313307186,0.0,0.09369172695280276,13.80184262921406,0.004620233515298511,12.30184262921406,0.8583546786696287,0.07409154754103264,Load Case 2,0.0,0.40141288861766233,1.2997841606544305,0.9320384701515259,1.029785343067901,1.0858883877123218,0.7449105346289719,0.08686807124221615,0.23821372162410565,0.4606152228779994,0.2991669950753443,Durability check failed: width ratio 3.238 exceeds 2.000. | Durability check failed: max profile slope 0.225 in/in exceeds 0.180 in/in.,96.18860893074927,4.0,24.743054572225642,4.0,0.003462453634355469,4.07,0.0014680237312995198,172.44074316296766,0.0,13.80184262921406,0.0,0.004620233515298511,4.04,0.002294860842620797
22,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.1095786674171224,0.5034056914116354,0.9672839926271792,0.8050945311785506,0.6878617979590951,1.0704579540399295,0.15325330236119666,0.22619792744401324,0.6044769508484519,0.02807060980167555,Web openings are too large; keep a remaining ligament larger than 0.153 in.,,,,,,,,,,,,,,
23,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.3357302749468836,0.4440694177223518,0.7239964777847463,0.48385227758273297,1.0031278690026117,1.0313770964512528,0.11665363271827248,0.6340679003890947,0.24447170654700184,0.04937963057305827,Web openings are too large; keep a remaining ligament larger than 0.117 in.,,,,,,,,,,,,,,
24,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.1221635570756328,1.2123640928155373,1.3732840953115637,0.5350346517818354,0.6470960933011811,0.842396072651741,0.17741116755710268,0.4172788231655927,0.22793596139830477,0.4554860270832102,Web openings are too large; keep a remaining ligament larger than 0.177 in.,,,,,,,,,,,,,,
25,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.4205578397472851,1.2224500536900171,1.046578830253019,0.5858114064651783,0.8755382196988967,1.097276257991346,0.1508930646154985,0.16763765925040172,0.5671157603820933,0.4867460206633599,Web openings are too large; keep a remaining ligament larger than 0.151 in.,,,,,,,,,,,,,,
26,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.7412229132681335,0.9329955149713837,0.7999599605105236,1.0251718256121116,0.756849847615015,0.7844415514698125,0.15047588542129103,0.1092002274033168,0.08796724932794694,0.6530789759871506,Web openings are too large; keep a remaining ligament larger than 0.150 in.,,,,,,,,,,,,,,
27,True,7803.1208087692885,0.0,0.2033804143165928,26.999101303124746,0.0022072778013900547,25.499101303124746,0.9348423015087233,0.0,Load Case 2,5.0,1.286109106797778,1.1994050258480473,1.271293904773356,1.1361271650126032,1.1562875224016174,0.9264442238026835,0.15944181326503204,0.40315478171907754,0.26270636596343966,0.32010442555325996,,56.4744883725435,4.0,42.14292273530533,4.0,0.0017187914046157852,4.09,0.0006889023701609626,88.1510822630437,5.0,26.999101303124746,5.0,0.0022072778013900547,4.3100000000000005,0.0009222040716610341
28,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.1446601342901532,1.2286336946627336,0.5028551621942925,0.7126837741962241,0.9965603195854633,0.8339543641370526,0.1758287643561271,0.2794548371990313,0.12870554885569147,0.35137526158320725,Web openings are too large; keep a remaining ligament larger than 0.176 in.,,,,,,,,,,,,,,
29,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.8990860115964021,1.2842181569403155,0.7321310621994382,0.891379151873897,0.5573074322070174,1.1767098074359443,0.15405563271644182,0.22629273927625035,0.6101925957687948,0.16564485887985864,Web openings are too large; keep a remaining ligament larger than 0.154 in.,,,,,,,,,,,,,,
30,False,764.4584901917219,0.0,0.11322484911112991,9.472529454707564,0.006264132199169398,7.972529454707564,0.7152743836636257,0.02505834553245477,Load Case 2,8.0,1.1576479955267827,1.3561230683746779,0.5051102615785844,1.1301498643442787,0.6810104356907338,0.8371430638496967,0.1036420475568994,0.25730569960106814,0.3061375585169724,0.44167020086200126,Durability check failed: width ratio 2.685 exceeds 2.000. | Durability check failed: max profile slope 0.213 in/in exceeds 0.180 in/in.,148.06350305564558,4.0,16.074184055374825,4.0,0.006264132199169398,4.2,0.002527813721220351,251.25284765593537,8.0,9.472529454707564,8.0,0.0048887921429374495,4.79,0.0027795731759578876
31,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.7170049686213821,0.8382172709366558,1.2237415973743933,0.7081217375321698,0.5021521514976327,1.029465885092998,0.08943526295747574,0.5176156006192905,0.5944409824018217,0.1147037700300113,Web openings are too large; keep a remaining ligament larger than 0.089 in.,,,,,,,,,,,,,,
32,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.6479787465580829,1.3949154007539573,1.4486076482253245,0.7706053975594894,0.758395300698794,0.7520533516129209,0.15141949999951693,0.48252315113352834,0.36765687822245596,0.14413507470905138,Web openings are too large; keep a remaining ligament larger than 0.151 in.,,,,,,,,,,,,,,
33,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.0821466482706648,0.8554006909920866,0.5938792368083208,0.9076448577561256,0.9308809387478958,1.093453309562166,0.1440963991113447,0.3390659960956631,0.13504882999818552,0.6664896966394432,Web openings are too large; keep a remaining ligament larger than 0.144 in.,,,,,,,,,,,,,,
34,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.972767557091723,0.7830414006065218,1.3898357519867504,1.117814328805033,0.45236083150039147,1.049282831047455,0.1455721230165059,0.437643892896599,0.4834196037850694,0.6110172639882367,Web openings are too large; keep a remaining ligament larger than 0.146 in.,,,,,,,,,,,,,,
35,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.6936272167587655,0.7168780962127329,0.8425465570058416,0.7668709963951295,0.8309759004396672,0.5284062326407877,0.1648604479718861,0.4575925587280987,0.3295333991161595,0.3685645999966195,Web openings are too large; keep a remaining ligament larger than 0.165 in.,,,,,,,,,,,,,,
36,False,797.8874872877509,0.0,0.07671322655046965,9.648528683472792,0.008022333727898387,8.148528683472792,0.7178395831799838,0.013392356101286878,Load Case 2,8.0,0.5044212489583274,1.2828485847564326,0.5613338795250667,1.0120214622359809,0.7563175099580404,0.5203636170854262,0.08632009119608085,0.4120049144096175,0.45542825819829097,0.47680283462571443,Durability check failed: width ratio 2.543 exceeds 2.000. | Durability check failed: max profile slope 0.195 in/in exceeds 0.180 in/in.,159.40156561480993,4.8,14.930844567431748,4.8,0.008022333727898387,4.34,0.0038055311675940645,246.66973360163834,8.0,9.648528683472792,8.0,0.007123186787360586,4.6000000000000005,0.0039034047328356802
37,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.2204315616210457,0.9985240169624072,0.5135690747811887,0.8498337352363283,1.0264274254847432,0.9026716584519492,0.1134135523935271,0.21111405304703598,0.05611157369755255,0.6834462710924875,Web openings are too large; keep a remaining ligament larger than 0.113 in.,,,,,,,,,,,,,,
38,False,425.9826662069353,0.0,0.07016195135609447,7.452639609491843,0.01981795048928073,5.952639609491843,0.676768967502175,0.007341998518672961,Load Case 2,5.0,0.47998043769342724,0.5599582864425575,1.1614428992089159,0.5935864284467315,1.1867403984602756,0.666779729414616,0.08096849225241848,0.026032955290483113,0.30149675099450696,0.6058925170880699,Durability check failed: width ratio 2.420 exceeds 2.000.,146.47854519514715,4.0,16.248113311264984,4.0,0.005871926129674918,3.75,0.0027913003672430056,319.3499383720072,5.0,7.452639609491843,5.0,0.01981795048928073,3.77,0.008587278661295336
39,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.6009343425425334,0.662225410466796,1.0111276937623315,0.9195308057112104,0.5941281360090483,1.089139796570384,0.14476073432048947,0.486358055205339,0.4283996628329482,0.3584232005902901,Web openings are too large; keep a remaining ligament larger than 0.145 in.,,,,,,,,,,,,,,
40,False,144.72690830717684,0.0,0.07904220609639546,4.94051081129517,0.02588148565356991,3.4405108112951703,0.5866518403058315,0.046183289385202185,Load Case 2,4.0,1.3065976232070324,0.4398986936126179,0.8748035726019641,0.5690799944953051,1.0846884136091741,1.1562515324136475,0.07314468277446354,0.15459472562345564,0.11655677951256954,0.07486695539940899,Durability check failed: height ratio 2.032 exceeds 2.000. | Durability check failed: width ratio 2.970 exceeds 2.000. | Durability check failed: max profile slope 0.217 in/in exceeds 0.180 in/in.,207.3828114527953,4.0,11.476360954541974,4.0,0.006527007959966889,3.83,0.002695436626106985,481.7315639829712,4.0,4.94051081129517,4.0,0.02588148565356991,4.24,0.009437081174969858
41,True,2967.9809312120797,0.0,0.16029523880558447,17.225165123075886,0.005397202809214794,15.725165123075886,0.9016363944934698,0.0,Load Case 1,4.0,0.8077938815005388,1.099629104036611,1.3042060858012534,0.8304151021682782,0.6989244580011407,1.1979234866511805,0.14879545448890438,0.2742981472188393,0.23888699096441796,0.2535130341259602,,138.16993816863945,4.0,17.225165123075886,4.0,0.005397202809214794,3.81,0.0020959840753220294,120.58511569379162,5.0,19.737095961691193,5.0,0.004097890034958035,3.96,0.001644056816064264
42,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.0840090022093642,0.5537556337503956,0.5445260235982451,1.197895266662171,0.4877668393140047,0.7421516602803394,0.1271458201084935,0.4083167653390221,0.5561994760381107,0.5989370766655765,Web openings are too large; keep a remaining ligament larger than 0.127 in.,,,,,,,,,,,,,,
43,False,1309.1095282984338,0.0,0.07508381615985489,11.940509630179559,0.005039415151240877,10.440509630179559,0.8266244980242698,0.011404723575933038,Load Case 2,5.0,0.861767017102375,1.3322890191734644,0.6968948889729923,0.551197324714487,1.1609337153652415,0.6335972274314746,0.0742901523091952,0.4507555639165616,0.6332590727617359,0.3108882469643167,Durability check failed: minimum shell area ratio 0.164 is below 0.220. | Durability check failed: height ratio 2.106 exceeds 2.000.,131.7897382165208,0.0,18.05906918253253,0.0,0.00423678940060198,3.96,0.0019678510279323423,199.32147569183863,5.0,11.940509630179559,5.0,0.005039415151240877,4.53,0.002621508669913529
44,False,1985.9976427144602,0.0,0.10567090240287456,14.362831673309577,0.006853452802098909,12.862831673309577,0.8533071972811194,0.0007210868532813371,Load Case 1,4.0,1.2616859563532477,1.2927957171529214,1.1848998120407983,0.7229242773891346,0.6752609536144392,1.197044510365422,0.0901260560006501,0.6515610523829961,0.20359599619874436,0.5747609119764634,Durability check failed: minimum shell area ratio 0.206 is below 0.220.,165.7054858077011,4.0,14.362831673309577,4.0,0.006853452802098909,3.8200000000000003,0.002665464033858913,151.2840717034395,5.0,15.731993283902932,5.0,0.003941213388039639,4.22,0.0015863840099951051
45,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.304813287066322,1.0353173759682788,1.2567416963698204,0.7059427041260287,1.1407197290767799,0.9519033309412954,0.12336505560079022,0.586801377623592,0.0778736459472722,0.012403541874821752,Web openings are too large; keep a remaining ligament larger than 0.123 in.,,,,,,,,,,,,,,
46,False,1410.1237127105371,0.0,0.11097716667243594,12.33357320722175,0.00820120838731374,10.83357320722175,0.8611741796066107,0.02372894438531628,Load Case 1,4.0,0.4626508582310017,1.2599932317969764,1.2327264594556535,1.0094322515375238,0.5837357905151517,1.0946433957813262,0.1009636869685953,0.36483995415561726,0.0964298551090877,0.3129374704971412,Durability check failed: width ratio 2.723 exceeds 2.000. | Durability check failed: max profile slope 0.199 in/in exceeds 0.180 in/in.,192.9692198694231,4.0,12.33357320722175,4.0,0.00820120838731374,3.91,0.0029920432581423723,155.39010565964563,0.0,15.316290505735072,0.0,0.00504652573501536,3.83,0.002385519000438703
47,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.6681490566242063,1.2727281594235131,0.504496578056911,0.7606510488577087,0.5969232103030859,0.8111601805041484,0.08862758583040507,0.5089130016616586,0.6535059115864219,0.3229927911793629,Web openings are too large; keep a remaining ligament larger than 0.089 in.,,,,,,,,,,,,,,
48,False,439.69660997284166,0.0,0.08454348352785104,7.55019005875844,0.013809061127165095,6.05019005875844,0.6757727776502236,0.0003316627059062732,Load Case 2,5.0,1.227159168296827,0.6673571997319284,0.8529642637352532,0.596752276167482,0.82531905725409,1.1754016652349266,0.0898342965315922,0.3523640042096713,0.0902210594215436,0.6787265147220164,Durability check failed: minimum shell area ratio 0.210 is below 0.220.,207.1591228412926,4.0,11.488753028865402,4.0,0.00794815864729885,3.81,0.0031915487183849438,315.2238528405164,5.0,7.55019005875844,5.0,0.013809061127165095,4.28,0.005355410427404506
49,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.420507399573614,0.8644391301065357,1.277831702355531,0.5596610800591779,0.47747133825328486,0.7814202878113721,0.16260982689420875,0.09805109353627546,0.5829665697500854,0.717773029142974,Web openings are too large; keep a remaining ligament larger than 0.163 in.,,,,,,,,,,,,,,
50,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.6061381068615133,0.7228939451785457,1.039474349625384,0.8621290124957937,0.7906780744722907,0.9292180193625208,0.12324752875036885,0.701533067025753,0.7113302288924642,0.5700202649170862,Web openings are too large; keep a remaining ligament larger than 0.123 in.,,,,,,,,,,,,,,
51,False,628.0806004079928,0.0,0.09281553432469095,8.731984056082561,0.011736019798141246,7.2319840560825615,0.7000009086518034,0.00037327540307278837,Load Case 2,5.0,0.5078706569996524,0.9669430357424895,0.4616251244935793,1.0741043063667355,0.7106639763564715,0.5384796092761774,0.10794325781675354,0.3102122395101611,0.00113261306959597,0.1761493812300028,Durability check failed: width ratio 2.095 exceeds 2.000.,171.3840468370381,4.0,13.886940143635668,4.0,0.009465628436199986,4.36,0.004390779918077639,272.56119396394564,5.0,8.731984056082561,5.0,0.011736019798141246,4.65,0.006373232285115243
52,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.7071776370359935,0.7656226147152432,0.9824753349095727,1.1689665621944254,0.6861809778696973,0.6500864430284402,0.07754292254397897,0.22290555080930827,0.16862428983348238,0.7011569212846531,Web openings are too large; keep a remaining ligament larger than 0.078 in.,,,,,,,,,,,,,,
53,False,286.2361034402574,0.0,0.0848661675213179,6.375663622544522,0.021249892778895635,4.875663622544522,0.645417084603391,0.011267592159733815,Load Case 2,4.0,0.5587667356743857,0.5242516335497532,1.29139261859906,1.0924087111674543,0.9336837855342011,0.49733510829100486,0.09027479902847263,0.3336665905095596,0.03291414181991804,0.16817229116682977,Durability check failed: height ratio 2.197 exceeds 2.000. | Durability check failed: width ratio 2.463 exceeds 2.000. | Durability check failed: max profile slope 0.192 in/in exceeds 0.180 in/in.,202.8450347348277,4.0,11.733094690295436,4.0,0.007732728756939649,4.15,0.003208126651630186,373.29447425429635,4.0,6.375663622544522,4.0,0.021249892778895635,3.9,0.00796868504514472
54,False,2178.6246341057986,0.0,0.0868742830889095,14.972409826901009,0.0051526917504950325,13.472409826901009,0.8656227441801687,0.0007005984574587837,Load Case 2,5.0,0.7244711010253432,1.351947408539862,1.2451387462420682,0.6220461246967359,0.9791039209364603,0.6005491444923361,0.07692229272567598,0.34663782066079657,0.49321160756572735,0.11859343650812652,Durability check failed: minimum shell area ratio 0.206 is below 0.220.,120.85829350236628,4.0,19.692483908465928,4.0,0.0051526917504950325,3.9,0.0022979883882074783,158.95904717514753,5.0,14.972409826901009,5.0,0.004256614598944979,4.05,0.001886584235986363
55,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.4485206486833992,1.2615636415440563,1.0161329106092236,1.1011308967293851,0.9916390498394276,1.1442051762677685,0.17328321229786234,0.5553320690826286,0.11057493095273689,0.3031718397886742,Web openings are too large; keep a remaining ligament larger than 0.173 in.,,,,,,,,,,,,,,
56,True,1338.2632716544376,0.0,0.11109764926586821,12.058254119536645,0.007861533272782759,10.558254119536645,0.8628267452422905,0.0,Load Case 1,4.0,1.2419823612458785,1.008792817119307,1.1512117240010729,0.9554691137694777,0.6531481853657102,0.9141727322896878,0.10342963761537896,0.556525248390464,0.25508169037145745,0.2510587949449097,,197.37517358702462,4.0,12.058254119536645,4.0,0.007861533272782759,4.0200000000000005,0.002754002320694629,194.14007995928375,5.0,12.259189346677658,5.0,0.006005638969368995,4.26,0.0023693253508202256
57,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.889596248828175,1.1806842694574433,0.6477046034129741,0.9861292878868158,0.5223046969388903,0.6043654032286996,0.16779307460955406,0.5458790154359101,0.4043234795857473,0.13228046062575496,Web openings are too large; keep a remaining ligament larger than 0.168 in.,,,,,,,,,,,,,,
58,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.6833180151662588,1.0467684377563706,0.41642298534938343,0.5802053113198655,0.49417643105896114,0.9955487531999894,0.13824375996404728,0.01475431947096914,0.608608990245713,0.23088180880088896,Web openings are too large; keep a remaining ligament larger than 0.138 in.,,,,,,,,,,,,,,
59,True,1154.561766533978,0.0,0.10225024472716525,11.306623883717142,0.007324368911207535,9.806623883717142,0.8421046579062252,0.0,Load Case 2,5.0,0.7641900791653611,0.9314374208676753,0.7048163187162448,1.0767876644079573,1.002475217227217,0.6711283854229873,0.11697993983747787,0.5205990105900776,0.5409774833532491,0.14948272071903387,,112.41693629610702,4.0,21.171187175311935,4.0,0.0041713836160015335,4.23,0.0018506669557006791,210.49607950853283,5.0,11.306623883717142,5.0,0.007324368911207535,4.47,0.0034361354336209793
60,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.9045723203848762,1.317875695966444,0.4362502623921764,0.6451957228585945,0.5118763899888773,0.4937705170819122,0.12470091468924341,0.32557807279682327,0.35344452299993534,0.3651133607901357,Web openings are too large; keep a remaining ligament larger than 0.125 in.,,,,,,,,,,,,,,
