evaluation_id,feasible,objective,penalty,weight_lbf,min_factor_of_safety,max_deflection_in,excess_factor_of_safety,underutilization_score,uniformity_score,symmetry_score,smoothness_score,durability_score,governing_load_case,governing_x_in,left_width_in,mid_width_in,right_width_in,left_height_in,mid_height_in,right_height_in,wall_thickness_in,left_web_opening_ratio,mid_web_opening_ratio,right_web_opening_ratio,violations,load_case_1_max_von_mises_psi,load_case_1_max_von_mises_x_in,load_case_1_min_factor_of_safety,load_case_1_min_factor_of_safety_x_in,load_case_1_max_deflection_in,load_case_1_max_deflection_x_in,load_case_1_max_slope_rad,load_case_2_max_von_mises_psi,load_case_2_max_von_mises_x_in,load_case_2_min_factor_of_safety,load_case_2_min_factor_of_safety_x_in,load_case_2_max_deflection_in,load_case_2_max_deflection_x_in,load_case_2_max_slope_rad
1,False,5.044466020900829,0.0,0.05708391296790671,1.7316393939286088,0.12344068049039476,0.23163939392860877,0.4739290243710995,0.2239178712503822,1.212303342497698e-06,0.04265275798020537,0.0011994086715855089,Load Case 2,4.5,0.6466049507926728,0.24835066922999766,0.6466049507926728,0.757510592035525,0.9883591269607341,0.757510592035525,0.06415780235933946,0.05547032826114582,0.1891590773902342,0.05547032826114582,Durability check failed: width ratio 2.604 exceeds 2.400.,367.31608708864985,4.5,6.479433065030989,4.5,0.0130039625192973,4.5,0.00488081195991948,1374.420106371247,4.5,1.7316393939286088,4.5,0.12344068049039476,4.635,0.042989205664725416
2,True,7.895911717367126,0.0,0.07022103924883367,1.9482940743498018,0.11918325231144639,0.44829407434980184,0.4644923314528894,0.22187445570407877,4.967037986851594e-07,0.016788812175713326,0.0,Load Case 2,4.5,0.5091215063035925,0.28165832836121246,0.5091215063035925,0.8558176320619273,0.8070441299944671,0.8558176320619273,0.08842187535712819,0.02677180718885899,0.1876769017995075,0.02677180718885899,,401.3159273165763,4.5,5.930489766289658,4.5,0.015433442453454925,4.5,0.00554963993075597,1221.5815011367163,4.5,1.9482940743498018,4.5,0.11918325231144639,4.66875,0.04332373925318291
3,True,2.4043951212104755,0.0,0.03644692517659201,1.6414159603755962,0.12549684055547725,0.14141596037559623,0.2858690148354899,0.10966818081301712,5.64549723762568e-07,0.01910050434820706,0.0,Load Case 2,5.5,0.3111515477817909,0.41167063780317525,0.3111515477817909,0.8489848838362994,0.48249991067504644,0.8489848838362994,0.06460341664064317,0.3001011757268639,0.4701823120480392,0.3001011757268639,,890.3178589094888,4.5,2.6732025828563715,4.5,0.04720330143867592,4.5,0.016159031647435203,1449.9676239625437,5.5,1.6414159603755962,5.5,0.12549684055547725,4.78125,0.05249703239975943
4,True,26.519309662336994,0.0,0.05385915569904691,2.531759697876941,0.06822581428558816,1.0317596978769412,0.5106524844550874,0.31483532938568876,1.821217935553772e-07,0.0060775158576831245,0.0,Load Case 2,5.5,0.5745998894358747,0.4464413701015114,0.5745998894358747,0.4521000079759748,0.5750436636079916,0.4521000079759748,0.07924763497348156,0.13174480761983706,0.023998438085610696,0.13174480761983706,,542.6063120707179,4.5,4.386237216661451,4.5,0.036392746730697235,4.5,0.014056015192366008,940.0576215806727,5.5,2.531759697876941,5.5,0.06822581428558816,4.7475,0.027177227822027684
5,False,258.71485774662796,257.3160528621323,0.039894638901449106,1.0258979789309643,0.2853867474729923,0.0,0.20624719629968352,0.07477314166225633,4.783628934244215e-07,0.01357494755084865,0.0,Load Case 2,5.5,0.2985261275704668,0.26665043459016824,0.2985261275704668,0.8621400708972982,0.5234258981131976,0.8621400708972982,0.0689109096508081,0.08283746257676718,0.39115202324917386,0.08283746257676718,Minimum factor of safety 1.026 is below the target 1.500. | Maximum deflection 0.28539 in exceeds the limit 0.16500 in.,1042.3923758851747,4.5,2.283209331782536,4.5,0.050214666093168076,4.5,0.01703869580196301,2319.918792003154,5.5,1.0258979789309643,5.5,0.2853867474729923,4.725,0.11070418814010015
6,True,57.843778991657175,0.0,0.05214163475668074,3.1013014733460516,0.04816447934138571,1.6013014733460516,0.5466320546730947,0.4060798142992844,4.544520357075589e-07,0.016216247220640235,0.0,Load Case 2,5.5,0.40779133016150293,0.5964425295236018,0.40779133016150293,0.8614536619217217,0.5547816667103165,0.8614536619217217,0.06261587276753544,0.10849057317792629,0.08484506751358506,0.10849057317792629,,523.5907939020136,4.5,4.5455344664547335,4.5,0.027081365093337348,4.5,0.009552954257358618,767.4197495647445,5.5,3.1013014733460516,5.5,0.04816447934138571,4.8149999999999995,0.020824480968407794
7,True,123.18336432690046,0.0,0.06643269690318865,3.9001100516529816,0.04300933834644531,2.4001100516529816,0.5862984952549589,0.5017953736278385,3.433687886639572e-07,0.008915560213729586,0.0,Load Case 2,5.5,0.3671798655345157,0.536545930386066,0.3671798655345157,0.6985153865974272,0.7974116939239737,0.6985153865974272,0.08895955848417542,0.3302388860398349,0.02918937794878316,0.3302388860398349,,259.3165656421514,4.5,9.17797131126719,4.5,0.013213589995513943,4.5,0.005203792530182284,610.239190299588,5.5,3.9001100516529816,5.5,0.04300933834644531,4.87125,0.019622642384758974
8,True,473.8789632543109,0.0,0.08820833661951832,6.312975177002384,0.021148719330223713,4.812975177002384,0.7294706151720168,0.6714501490144332,2.547991792259979e-07,0.008227825547771081,0.0,Load Case 2,5.5,0.44045099268618215,0.659155278682326,0.44045099268618215,1.0157115194289632,0.9660534892007504,1.0157115194289632,0.08602681461207051,0.20164985100019509,0.047780571380079656,0.20164985100019509,,168.71557149883256,4.5,14.106581739057017,4.5,0.006322496132696823,4.5,0.0023968404115952352,377.0013239827287,5.5,6.312975177002384,5.5,0.021148719330223713,4.84875,0.009507399174769046
9,False,149.33286803314476,0.0,0.047932150512823526,4.151130293706745,0.029834487499064664,2.6511302937067454,0.6157107463977061,0.5290344131614084,3.5050965455285724e-07,0.009392162138290798,0.0076634502329218845,Load Case 2,5.5,0.45217573752222995,0.685437615326248,0.45217573752222995,0.9673995576038068,0.9972223173430017,0.9673995576038068,0.04643794037719917,0.06053552363664842,0.3514714273529186,0.06053552363664842,Durability check failed: minimum shell area ratio 0.173 is below 0.220.,263.17402673413835,4.5,9.043445622406749,4.5,0.009673031058674144,4.5,0.003719484424252732,573.3378216550227,5.5,4.151130293706745,5.5,0.029834487499064664,4.859999999999999,0.013453588333368282
10,True,51.282716892469175,0.0,0.044573380748516224,2.9996503290404863,0.05321358274608163,1.4996503290404863,0.5273553784047293,0.3904731108828499,2.138205601562072e-07,0.007322450541598633,0.0,Load Case 2,5.5,0.606982861379411,0.42872725029559744,0.606982861379411,0.8325189359128606,0.9843215440923612,0.8325189359128606,0.05624128552787126,0.46908898106494445,0.37650835132562266,0.46908898106494445,,310.544711107937,4.5,7.663952773527596,4.5,0.011423555664933083,4.5,0.004341861267006642,793.4258126550714,5.5,2.9996503290404863,5.5,0.05321358274608163,4.73625,0.02080752883404931
11,True,29.474083296810246,0.0,0.07560930659682995,2.599583953214227,0.08848233754442808,1.099583953214227,0.46196466974113637,0.3231214356872177,1.8240454090300828e-08,0.0006473220782822663,0.0,Load Case 2,5.5,0.3152313523482803,0.3533707870474374,0.3152313523482803,0.9966126637386283,0.9879953673502708,0.9966126637386283,0.08373127914101941,0.04830807542417995,0.05919403016153824,0.04830807542417995,,251.2401794975449,4.5,9.473007083340574,4.5,0.009122703863388582,4.5,0.0034321111017669424,915.5311168378598,5.5,2.599583953214227,5.5,0.08848233754442808,4.80375,0.03756084070295032
12,True,75.46756363599579,0.0,0.047129990942499915,3.3496331297450563,0.039732350574832306,1.8496331297450563,0.5605683323194296,0.43958488052631717,3.7088912127975836e-07,0.012690776533588112,0.0,Load Case 2,5.5,0.43089124235088894,0.6953291172967226,0.43089124235088894,0.6161186588007516,0.5138713710907084,0.6161186588007516,0.0616983424583224,0.1987813886093216,0.07567907477588763,0.1987813886093216,,520.485689521554,4.5,4.572652136099586,4.5,0.03472396527119123,4.5,0.012937258325974586,710.5255733427571,5.5,3.3496331297450563,5.5,0.039732350574832306,4.859999999999999,0.017977961162097735
13,True,115.43003867844592,0.0,0.07558525848733258,3.8177326241678533,0.04373411438772365,2.3177326241678533,0.6339457002938391,0.49750899278558336,1.060834828292957e-07,0.003592608980549052,0.0,Load Case 2,5.5,0.5471981342368544,0.45332252717542865,0.5471981342368544,1.0092221983806602,0.8336079977657151,1.0092221983806602,0.08278371741292478,0.20565555670563318,0.13256689692853899,0.20565555670563318,,286.6422321737418,4.5,8.303033303750636,4.5,0.010541115207173466,4.5,0.0037776220284242673,623.4066746669473,5.5,3.8177326241678533,5.5,0.04373411438772365,4.73625,0.01716130941413638
14,True,199.54165992865055,0.0,0.06823519457018698,4.586026465519572,0.030001187295437666,3.0860264655195717,0.6818893313409049,0.5698943252795798,1.2388962073596594e-07,0.0044157076043427985,0.0,Load Case 2,5.5,0.6196286454953588,0.5761078892865811,0.6196286454953588,0.670771526248016,0.8982824114203546,0.670771526248016,0.06810503390822355,0.005281261041705998,0.022283755450774236,0.005281261041705998,,245.54113167183536,4.5,9.692877049947214,4.5,0.011133963068112812,4.5,0.004394403923895146,518.9677857060424,5.5,4.586026465519572,5.5,0.030001187295437666,4.78125,0.012490017250497852
15,True,28.39500932769043,0.0,0.04504563460285082,2.5744757023489315,0.06202344578718966,1.0744757023489315,0.500643245900385,0.32207337510440587,2.6954692676600862e-09,5.4356576313617725e-05,0.0,Load Case 2,5.5,0.5182676405972318,0.5073479775575983,0.5182676405972318,0.6641342861686836,0.6515627114430065,0.6641342861686836,0.053617375873338216,0.030850450025791353,0.06452575649140038,0.030850450025791353,,521.7917862988944,4.5,4.561206332666726,4.5,0.027976776036704565,4.5,0.01044170709476397,924.4600746585049,5.5,2.5744757023489315,5.5,0.06202344578718966,4.78125,0.025531304246345983
16,True,41.415844448909084,0.0,0.05109389900973042,2.832142321760769,0.05783095294374008,1.3321423217607689,0.5128297588877283,0.36451046628345196,5.46132234753381e-08,0.0014801023138865616,0.0,Load Case 2,5.5,0.5079768650986719,0.4728266883372415,0.5079768650986719,0.6987123047550993,0.6028536280948129,0.6987123047550993,0.08268270943407134,0.49319681516546204,0.38033885485729246,0.49319681516546204,,479.05788367589935,4.5,4.9680844029490165,4.5,0.025304958645109014,4.5,0.009197771196867446,840.3532483919566,5.5,2.832142321760769,5.5,0.05783095294374008,4.75875,0.023325465539511196
17,True,2.3856448581727605,0.0,0.053462510341663036,1.6241036117808794,0.15205698298772502,0.12410361178087936,0.318070113492627,0.11046709852706574,2.24735897903198e-07,0.0025172216807711565,0.0,Load Case 2,5.5,0.3327626170931634,0.31365695459156373,0.3327626170931634,0.7516394603287047,0.6790676274555775,0.7516394603287047,0.08694122604746947,0.006159304529829025,0.39218618823851903,0.006159304529829025,,523.084843794967,4.5,4.549931102444417,4.5,0.02518855416978269,4.5,0.009211705973030103,1465.423746820104,5.5,1.6241036117808794,5.5,0.15205698298772502,4.75875,0.06159267126619201
18,True,17.124959053266288,0.0,0.04941742687869103,2.297205143702454,0.0897712487446969,0.7972051437024539,0.4429414267329456,0.26415606689777693,3.1362246720584105e-07,0.01111706591915793,0.0,Load Case 2,5.5,0.5133972891587353,0.32175507010962046,0.5133972891587353,0.8065498672227578,0.9095712590174424,0.8065498672227578,0.07586127989731772,0.47761931472565133,0.4287833180134432,0.47761931472565133,,341.42514017320667,4.5,6.970781351345757,4.5,0.013102219818388192,4.5,0.00490751487636931,1036.0415596859164,5.5,2.297205143702454,5.5,0.0897712487446969,4.7025,0.03400222344839692
19,True,45.576171159649775,0.0,0.04482343049480189,2.904388119525826,0.04654702361108025,1.404388119525826,0.5324883724229885,0.3775709251999772,1.0399609081636237e-07,0.0025115420949804335,0.0,Load Case 2,5.5,0.5820542724080926,0.608354142260895,0.5820542724080926,0.5595180340642056,0.4568084336911367,0.5595180340642056,0.06573238694159828,0.4313227761627125,0.2509039528459804,0.4313227761627125,,674.1858292496546,4.5,3.530183959293326,4.5,0.04654702361108025,4.5,0.01687402717061448,819.4497092174312,5.5,2.904388119525826,5.5,0.04642991231465558,4.78125,0.019148032663848215
20,True,46.066912909513796,0.0,0.037066732475973016,2.9163217569861164,0.049601206228840955,1.4163217569861164,0.46401942580295097,0.37211757095646636,6.813419667125843e-07,0.02411988678050169,0.0,Load Case 2,5.5,0.32704520559250894,0.6673639121120124,0.32704520559250894,0.6547610163669333,0.5719220014742206,0.6547610163669333,0.05495247295358379,0.3712992756599093,0.29356902064026813,0.3712992756599093,,507.64282222959577,4.5,4.688335766369957,4.5,0.0317967550348674,4.5,0.012080560950176253,816.0965072865005,5.5,2.9163217569861164,5.5,0.049601206228840955,4.905,0.02362690175805283
21,True,10.165910244024323,0.0,0.05438417250843502,2.06918188047135,0.114251722104522,0.56918188047135,0.4035522735992574,0.21618431122255247,4.339374567979567e-08,0.001284997347391765,0.0,Load Case 2,5.5,0.3712812422418437,0.32306941023363955,0.3712812422418437,0.8862514640521031,0.9510887102447836,0.8862514640521031,0.06335991590524126,0.05739223572122203,0.14209595852214518,0.05739223572122203,,343.6132836879702,4.5,6.9263911291661255,4.5,0.01310994971276778,4.5,0.004953547612900615,1150.2130491582727,5.5,2.06918188047135,5.5,0.114251722104522,4.75875,0.046184460897012294
