evaluation_id,feasible,objective,penalty,weight_lbf,min_factor_of_safety,max_deflection_in,excess_factor_of_safety,underutilization_score,durability_score,governing_load_case,governing_x_in,left_width_in,mid_width_in,right_width_in,left_height_in,mid_height_in,right_height_in,wall_thickness_in,left_web_opening_ratio,mid_web_opening_ratio,right_web_opening_ratio,violations,load_case_1_max_von_mises_psi,load_case_1_max_von_mises_x_in,load_case_1_min_factor_of_safety,load_case_1_min_factor_of_safety_x_in,load_case_1_max_deflection_in,load_case_1_max_deflection_x_in,load_case_1_max_slope_rad,load_case_2_max_von_mises_psi,load_case_2_max_von_mises_x_in,load_case_2_min_factor_of_safety,load_case_2_min_factor_of_safety_x_in,load_case_2_max_deflection_in,load_case_2_max_deflection_x_in,load_case_2_max_slope_rad
15,False,191.89094078835572,0.0,0.0700804904258823,5.481365485226068,0.01795132407052709,3.9813654852260676,0.611858133182645,0.02599355415891415,Load Case 2,5.0,1.416060812978083,0.5586990509299714,0.8061265034265059,1.1204350324581593,1.0872691008663562,1.1299478491949182,0.07139787435274333,0.49661800039189796,0.6291725431743803,0.057427185928486994,Durability check failed: minimum shell area ratio 0.172 is below 0.220. | Durability check failed: width ratio 2.535 exceeds 2.000. | Durability check failed: max profile slope 0.214 in/in exceeds 0.180 in/in.,211.66943514730164,4.0,11.243947423697465,4.0,0.005281956476084966,4.0600000000000005,0.0019409369319729058,434.19837746904807,5.0,5.481365485226068,5.0,0.01795132407052709,4.37,0.0070997571637157475
16,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.9120137213030095,1.1487924899404631,1.0518568933236976,0.4519607318397275,0.7827268673926175,0.7367812750188899,0.12680607367523378,0.30391075827440417,0.2233779056768618,0.4651852270249133,Web openings are too large; keep a remaining ligament larger than 0.127 in.,,,,,,,,,,,,,,
17,False,109.83074744400425,0.0,0.08984500869905297,4.520127607869928,0.026697384864718572,3.020127607869928,0.573453741060917,2.527019141969852e-06,Load Case 2,4.0,1.1289972560273474,0.5623090774168357,1.0877238040750394,0.556027277654773,0.4980263519576083,0.5661755267261372,0.11123071951488263,0.0584330943819955,0.10422256629870771,0.006681863623854711,Durability check failed: width ratio 2.008 exceeds 2.000.,485.7532343441756,4.0,4.899607108562606,4.0,0.026697384864718572,4.0,0.0092934271824388,526.5338075536223,4.0,4.520127607869928,4.0,0.02367033142016607,4.16,0.008384874550582122
18,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.6249198698481502,1.4176264933831444,1.139267317559312,0.4653263321338334,1.0056919535065323,0.5128808584444461,0.11239267676508563,0.6236127019776397,0.5763544604569757,0.019047064263866705,Web openings are too large; keep a remaining ligament larger than 0.112 in.,,,,,,,,,,,,,,
19,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.6609332683790083,0.9057422914477918,0.698489150647824,0.6633110783113936,0.8837508234807993,0.68275025373713,0.10645455157482239,0.6658151001144254,0.43692661549859757,0.5063551902227581,Web openings are too large; keep a remaining ligament larger than 0.106 in.,,,,,,,,,,,,,,
20,False,4967.090121121678,0.0,0.16431428935117534,21.842822630756263,0.003798029634057163,20.342822630756263,0.9055710286915273,0.010156605621408398,Load Case 2,0.0,0.4794892618128887,1.1257475007917406,1.1957115232453481,0.9935466425455011,1.042629387869291,1.1852947693320584,0.13992850979617102,0.1464149603014301,0.2313235050398288,0.09398451164594647,Durability check failed: width ratio 2.494 exceeds 2.000.,74.42169231762793,4.0,31.979923136419462,4.0,0.0025278961600340762,3.81,0.0010648883198149325,108.96027680272371,0.0,21.842822630756263,0.0,0.003798029634057163,3.7800000000000002,0.0018602666669741321
21,True,773.0732211650325,0.0,0.10543296782984826,9.52396989303259,0.011039286937094281,8.02396989303259,0.7173481313632838,0.0,Load Case 2,5.0,0.5841045758386523,0.8051931933739755,0.746195100458734,1.051090521264331,0.7495975191986424,0.7814919168309813,0.126932660886543,0.6775423586865418,0.001412527879417263,0.32653952222532096,,168.91727806632613,4.0,14.089736865553103,4.0,0.00724980253020834,4.1,0.002778642357574232,249.89579206262786,5.0,9.52396989303259,5.0,0.011039286937094281,4.25,0.004596276072759559
22,False,271.77087319116606,0.0,0.11046343554331103,6.231087022261113,0.01771229787572952,4.731087022261113,0.6593258741233541,0.05465067744141347,Load Case 2,5.0,1.4203841856237647,0.6528087345478606,0.45269653296529155,1.049010288890473,0.8105946414585559,0.8174796536803021,0.11919615664176444,0.2583513945863982,0.13051386062030051,0.3733521922438619,Durability check failed: width ratio 3.138 exceeds 2.000. | Durability check failed: max profile slope 0.192 in/in exceeds 0.180 in/in.,183.82432892139167,4.0,12.947143688568847,4.0,0.007101938566954182,4.25,0.0029021149641050153,381.9558275301305,5.0,6.231087022261113,5.0,0.01771229787572952,4.73,0.008781666501552626
23,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.4447440298532657,0.5799852325257556,1.2489835982529178,1.1312176602202453,0.5575624723561037,1.1730555228464477,0.15845325630433432,0.13002677857545059,0.6283156095799589,0.10542512847856496,Web openings are too large; keep a remaining ligament larger than 0.158 in.,,,,,,,,,,,,,,
24,True,924.5249032429822,0.0,0.10238723344619315,10.275008711770061,0.009934873243575584,8.775008711770061,0.826362619700893,0.0,Load Case 2,5.0,0.5560876946445596,0.7998713480064464,0.91105749318835,0.9796617193559507,0.8654201663122312,0.7245318023328835,0.12215390693732259,0.34590197506139814,0.3589703636272812,0.34940357607263495,,142.82589686797314,4.0,16.66364470443374,4.0,0.005819766693054836,4.07,0.0022836587570802813,231.62997392631902,5.0,10.275008711770061,5.0,0.009934873243575584,4.1,0.0039140670899633296
25,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.8064742680938788,1.3713680020949455,0.568412849382717,0.4911185033288305,0.920329233735482,0.6098216489319428,0.13253471952005363,0.3232350878406144,0.3082849990542278,0.4646776950516757,Web openings are too large; keep a remaining ligament larger than 0.133 in.,,,,,,,,,,,,,,
26,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.45837551450162917,0.7651146127283472,0.6339252067623202,0.6247494646107049,0.9547705918025915,0.7521791329154399,0.1371403022719466,0.41291365748881836,0.5163621293998363,0.15263459602630652,Web openings are too large; keep a remaining ligament larger than 0.137 in.,,,,,,,,,,,,,,
27,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.448781065666433,0.5391753969151556,0.7601081873486972,0.5014240608151719,0.6685518689669785,0.7398959921063686,0.1327549698046256,0.08104867005748816,0.09987694125741739,0.610797062821736,Web openings are too large; keep a remaining ligament larger than 0.133 in.,,,,,,,,,,,,,,
28,False,173.8219136482539,0.0,0.0776935982011623,5.297918762389111,0.019895026244690125,3.797918762389111,0.6073388900380873,0.007006149930937239,Load Case 2,4.0,0.8153308092511795,0.6342011968372067,1.4461702396448706,0.9902863449875292,0.5586999878890098,0.45933171398139133,0.08544109951328954,0.1786249802532038,0.25536476474108843,0.04533341714666732,Durability check failed: height ratio 2.156 exceeds 2.000. | Durability check failed: width ratio 2.280 exceeds 2.000. | Durability check failed: max profile slope 0.203 in/in exceeds 0.180 in/in.,411.3562289185124,4.0,5.785739543211016,4.0,0.019895026244690125,4.17,0.007599861281908787,449.23301144140845,4.0,5.297918762389111,4.0,0.01894232579615409,4.0200000000000005,0.006488816978831373
29,False,564.9981764552956,0.0,0.10207116355515437,8.357336858579444,0.010376812980688667,6.857336858579444,0.7002450040159771,0.00538314570692321,Load Case 2,4.0,1.3848918523879479,0.5994845608261984,1.2227528720986949,0.743601064366906,1.0202367675982302,1.1411748680154492,0.11286236842451794,0.5316467183478775,0.5750756978177032,0.6813583817435128,Durability check failed: width ratio 2.310 exceeds 2.000. | Durability check failed: max profile slope 0.196 in/in exceeds 0.180 in/in.,154.01049198463633,4.0,15.453492611642474,4.0,0.004423396216041056,3.89,0.0017080575936956137,284.7797139535842,4.0,8.357336858579444,4.0,0.010376812980688667,4.16,0.003681920663833188
30,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.8498740368191962,0.698054370526443,0.4830529077440706,0.5435666192151911,0.8095994059061292,0.4977442847026988,0.10704748410174725,0.5322904518639717,0.6917793133690341,0.5081002367840782,Web openings are too large; keep a remaining ligament larger than 0.107 in.,,,,,,,,,,,,,,
31,True,1668.0641055885844,0.0,0.11514298290871887,13.288110358815596,0.006283974528769107,11.788110358815596,0.8688252525782746,0.0,Load Case 2,5.0,0.7427508689353304,0.9543528515768941,0.88911757239164,0.5879451747317258,1.0088330133196823,0.6419635670343133,0.1281416642611108,0.08909837469892475,0.5557724695434407,0.07561252970062107,,104.28011663826787,4.0,22.823142864865257,4.0,0.004497093640704558,3.91,0.0019976166043904776,179.10748298542396,5.0,13.288110358815596,5.0,0.006283974528769107,4.23,0.0026860862154878817
32,True,747.805574544951,0.0,0.08661003615555862,9.391778299585997,0.007900025318649799,7.891778299585997,0.7139755019959696,0.0,Load Case 2,5.0,0.8041322632817602,0.9377898144208087,0.966390340830668,1.0607934030349835,0.8789784060588361,0.908743627354516,0.08798467568981072,0.02842115823204141,0.6458825694728919,0.30969171578096527,,178.19798138753973,4.0,13.355931315653043,4.0,0.0056119809881923595,4.04,0.002101292146456518,253.41313690346735,5.0,9.391778299585997,5.0,0.007900025318649799,4.23,0.0031961024495898854
33,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.8767819914003965,0.6718433205492085,0.8642183686653894,0.6556004948719661,0.8568941200551548,0.7951655477328821,0.12952532834799288,0.569493869273737,0.38417428778583956,0.28231530735911403,Web openings are too large; keep a remaining ligament larger than 0.130 in.,,,,,,,,,,,,,,
34,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.3092246497778635,0.7595805379372718,1.1103912047002131,0.7423978661161508,0.7105176218141818,0.8777108233680426,0.17680785951622266,0.19474441609371326,0.28265036664909493,0.5840232629684791,Web openings are too large; keep a remaining ligament larger than 0.177 in.,,,,,,,,,,,,,,
35,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.1829202964778855,0.645437774726854,1.161140918548125,0.8646746828150034,1.0979423046992112,0.8904384122266862,0.16989572106359063,0.5129970349511759,0.5845911146546745,0.08130629339727312,Web openings are too large; keep a remaining ligament larger than 0.170 in.,,,,,,,,,,,,,,
36,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.82354879114258,1.0282696912547997,0.7703412950909077,0.45982544139341075,0.7439188994149648,0.9047781491788567,0.11143838542336071,0.27496587199353134,0.33781176356106135,0.14191630836873786,Web openings are too large; keep a remaining ligament larger than 0.111 in.,,,,,,,,,,,,,,
37,True,101.30681254699468,0.0,0.05660194886467671,4.400634186034911,0.02451018679276759,2.900634186034911,0.5721328475941119,0.0,Load Case 2,5.0,0.9144128445465828,0.5509231656599078,0.9267867474458364,0.5091280410433696,0.8120901086547488,0.7773076318059486,0.07858550961277923,0.08775070758717668,0.6829173773091659,0.5796185812540271,,315.24642755551747,4.0,7.549649391604485,4.0,0.012701435621784926,3.86,0.005204146904860239,540.8311391918817,5.0,4.400634186034911,5.0,0.02451018679276759,4.16,0.009023109481823277
38,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.539969956308801,0.6256438384662673,0.5343938986282455,1.1858611940211075,0.976202666137659,0.6494944198919756,0.09528526845936557,0.6611887500093878,0.50730298292582,0.6299600646484669,Web openings are too large; keep a remaining ligament larger than 0.095 in.,,,,,,,,,,,,,,
39,True,2404.3903467844643,0.0,0.09922318795452925,15.653487637670363,0.004948511314867938,14.153487637670363,0.8731517605125837,0.0,Load Case 2,5.0,0.7369547517304726,1.1525735904787315,1.3342703840856656,0.6132169029083657,1.000730669617506,0.607279808514183,0.08615745000490685,0.44654529860470693,0.11948018017001934,0.15827034123795905,,106.21068748679795,4.0,22.40829107048041,4.0,0.004948511314867938,3.87,0.0022178269998711225,152.0427942379111,5.0,15.653487637670363,5.0,0.004909957105511346,3.98,0.0021299901742554504
40,False,58.44425874555556,0.0,0.0567013916397799,3.699728197305221,0.036248584596468306,2.199728197305221,0.5198038826204894,0.0012401141673881015,Load Case 2,5.0,1.0015181949072693,0.46099402684666324,0.7623602772182029,0.9734906910220285,0.771171204028706,0.8493934656504618,0.0726827093195164,0.32281876132433796,0.4268386014518887,0.46596745492608366,Durability check failed: width ratio 2.173 exceeds 2.000.,362.0699547524884,4.0,6.573315373895003,4.0,0.012914636867225573,4.08,0.004705204206478797,643.2904994841313,5.0,3.699728197305221,5.0,0.036248584596468306,4.28,0.013673554084324413
41,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.9930776873322181,0.4620277471890092,0.5752336318192635,0.8114219724286126,0.6674088135936358,0.9387359244211602,0.14401359760682786,0.23653218719090938,0.3121040229908071,0.6393339221873069,Web openings are too large; keep a remaining ligament larger than 0.144 in.,,,,,,,,,,,,,,
42,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.5775888351572178,1.1986716621947358,0.9331023724098626,0.8560833691331697,0.4631196995534298,1.078701776447262,0.12655517365056196,0.12039510669536264,0.12911377175049898,0.456147914134146,Web openings are too large; keep a remaining ligament larger than 0.127 in.,,,,,,,,,,,,,,
43,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.5916862334666841,0.5689771252551953,1.2032649384290406,0.8767796285697202,0.8709560675914609,0.8971867850139499,0.1575844599939171,0.14313132978676088,0.2149509761337941,0.5218217247130025,Web openings are too large; keep a remaining ligament larger than 0.158 in.,,,,,,,,,,,,,,
44,False,209.23153206429646,0.0,0.08898201991153258,5.664542641983761,0.019364837065272592,4.164542641983761,0.6384198413452873,0.014047102417985298,Load Case 2,5.0,1.1806240132301487,0.6092693654559999,0.45749460570396433,1.1106369462804278,0.981031392829695,0.9099349672777621,0.10011477925881368,0.15075119593991157,0.45569982424665645,0.33999470751813926,Durability check failed: width ratio 2.581 exceeds 2.000.,166.40536618737607,4.0,14.30242338050606,4.0,0.005506592851250467,4.21,0.0022499316650617662,420.15748674221436,5.0,5.664542641983761,5.0,0.019364837065272592,4.67,0.009321876943831076
45,True,261.6391907456903,0.0,0.0653958787556624,6.1659603554226,0.017523076621611282,4.6659603554226,0.6391248128597999,0.0,Load Case 2,5.0,1.1226480831464958,0.7932738290769401,0.9900242160439254,0.6853206557972278,0.5969989587971081,0.6673132045892678,0.07035175296627263,0.6337513665051361,0.1466792671651507,0.10082168068556924,,344.7315365670093,4.0,6.903923046034905,4.0,0.017523076621611282,4.03,0.00637112626587083,385.99015608443375,5.0,6.1659603554226,5.0,0.015056496056688217,4.28,0.0059378049967903634
46,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.5709573943163333,0.7235515616757704,0.43968273017320736,0.48037419190181174,0.5992963544297095,0.9479401589422096,0.17163478418477707,0.2607409655955289,0.4691308054874731,0.31438070244756355,Web openings are too large; keep a remaining ligament larger than 0.172 in.,,,,,,,,,,,,,,
47,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.3642072025269607,1.1266507948400428,1.4053315493942509,0.6298240835967733,1.1342390203307988,0.4837715958897411,0.14653749872134839,0.3283397061533733,0.7106628827953089,0.1438896070217415,Web openings are too large; keep a remaining ligament larger than 0.147 in.,,,,,,,,,,,,,,
48,True,2042.844997938886,0.0,0.15083430703063558,14.545593287583035,0.005404243814753898,13.045593287583035,0.8882258629536094,0.0,Load Case 2,5.0,1.1463475436827446,0.7951840625477504,1.2275219267159654,1.077426007229661,1.0992424264545264,0.7085723852394141,0.15582539154190145,0.5565953995581819,0.6004095407347154,0.05886422236630456,,94.72042253039496,4.0,25.12657710364709,4.0,0.0028361500891753415,4.15,0.0011708446086651156,163.6234392743338,5.0,14.545593287583035,5.0,0.005404243814753898,4.22,0.0020797340866714545
49,False,779.7435511389106,0.0,0.08980805367741829,9.558580701665848,0.007014285419817376,8.058580701665848,0.7161482462651181,0.0001398771793169335,Load Case 2,8.0,0.9676994047545148,1.4259358985103212,0.7449302729566458,0.7476030569690386,0.7605784007340392,0.6476399404841836,0.08278890030421673,0.40539123845603764,0.19428002209065065,0.6374214467760033,Durability check failed: minimum residual web ligament 0.0874 in is below 0.0900 in.,149.62128853735365,8.0,15.906827318933441,8.0,0.007014285419817376,4.11,0.002947695488979274,248.99094063046607,8.0,9.558580701665848,8.0,0.004651076361796062,4.57,0.002392976753597467
50,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.2247224855960246,0.5250927038206169,1.278339215248276,0.8534375238197116,0.7772132424620344,0.6350838527810243,0.13543324153810754,0.17436291270302529,0.24484074084932403,0.6615440579743436,Web openings are too large; keep a remaining ligament larger than 0.135 in.,,,,,,,,,,,,,,
51,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.2401576846203497,1.1680785461550705,0.8209371563456056,0.8948944303687272,0.881663839650316,0.7054578847414605,0.14341822676895222,0.22590363512025466,0.6111589792789626,0.24220521078732032,Web openings are too large; keep a remaining ligament larger than 0.143 in.,,,,,,,,,,,,,,
52,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.6507407539066627,0.593683419484341,0.4456951229053756,0.7624969941947324,0.4871406720046137,1.0746923147896477,0.1187500786802475,0.4498155287276925,0.32788200355779423,0.6993287712169051,Web openings are too large; keep a remaining ligament larger than 0.119 in.,,,,,,,,,,,,,,
53,True,844.7372072306382,0.0,0.0760500182721298,9.887990936166975,0.008787446542966783,8.387990936166975,0.7209077394684147,0.0,Load Case 2,5.0,0.8463416088015585,1.15510534179674,0.6815686805169583,0.8616757116120157,0.706179396358632,0.7425452413027875,0.08200149533675216,0.6562459001147977,0.4445148041491954,0.19786145200018443,,192.93392488769234,4.0,12.33582948869883,4.0,0.008787446542966783,4.08,0.003453740181462439,240.69601351420673,5.0,9.887990936166975,5.0,0.00754793722941831,4.48,0.0036188975298771797
54,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.2469300669789363,0.47902849037980355,0.8296172987452093,1.139109014058659,0.7924636617688164,0.7279810388268109,0.1362873200378525,0.3351979739833309,0.0512059418528161,0.6865648752674178,Web openings are too large; keep a remaining ligament larger than 0.136 in.,,,,,,,,,,,,,,
55,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.1919086750053487,0.8412538865270264,1.3484021019907884,0.9474781243430245,0.9868621112760625,0.729784803426685,0.13460568045622356,0.34938153999559113,0.17669905010544745,0.519859630628174,Web openings are too large; keep a remaining ligament larger than 0.135 in.,,,,,,,,,,,,,,
56,False,457.2521484239114,0.0,0.11331874111752918,7.665377278824283,0.006106646756363963,6.165377278824283,0.690217260986665,0.013023943387757942,Load Case 2,8.0,0.8082058296938188,1.0657580310654002,0.4164607861692386,1.0889076963085027,1.1866549088146117,0.8964436264284334,0.11787188655840987,0.24378673302511428,0.5379076176469535,0.34529155979710174,Durability check failed: width ratio 2.559 exceeds 2.000.,80.4600935161756,4.0,29.57988110617256,4.0,0.0026000881426063802,4.19,0.0011621701509764194,310.48700063006487,8.0,7.665377278824283,8.0,0.006106646756363963,4.79,0.0035814648825634177
57,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.8787902869976154,1.3493584584762979,0.9147097961170343,0.9607762328258687,0.7394160166568546,0.7145970857685773,0.10617649512913788,0.46183837856386906,0.6698445261728099,0.41362954524909146,Web openings are too large; keep a remaining ligament larger than 0.106 in.,,,,,,,,,,,,,,
58,False,136.0339763650015,0.0,0.1050253379179389,4.844312592555812,0.019816272234330384,3.344312592555812,0.5992458809655857,0.02832414971744446,Load Case 2,4.0,1.353191184800815,0.4955797740266054,1.20725233746926,0.9223050704290341,0.6978936423695492,0.9672378595805302,0.10589963790710206,0.04865212681460672,0.02284162815300845,0.6356913741520871,Durability check failed: width ratio 2.731 exceeds 2.000. | Durability check failed: max profile slope 0.214 in/in exceeds 0.180 in/in.,311.20421680408356,4.0,7.64771128245448,4.0,0.010362997185628588,4.0,0.0034608064170972563,491.2977753866076,4.0,4.844312592555812,4.0,0.019816272234330384,4.14,0.006726041037944525
59,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.3373720340977897,1.063403512522442,0.9824955449032171,0.8295244906502491,0.4970245251384705,0.4742123419933792,0.17428599277451465,0.09306929796992942,0.09164960020958636,0.6270526241849133,Web openings are too large; keep a remaining ligament larger than 0.174 in.,,,,,,,,,,,,,,
60,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.7635362748698546,0.7962186140114546,0.6536342300166134,1.1723529841642537,0.9781928152855641,0.6990385014557468,0.12254090308834045,0.7100991575328698,0.6848640930836294,0.1961003676532277,Web openings are too large; keep a remaining ligament larger than 0.123 in.,,,,,,,,,,,,,,
61,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.6574063775439686,1.276938151559988,0.5049121033004287,1.0821951482810623,0.973256639631606,0.5836837454989634,0.1480269221994056,0.3943289834901374,0.3649138243301427,0.3632461378828732,Web openings are too large; keep a remaining ligament larger than 0.148 in.,,,,,,,,,,,,,,
62,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.2209328325600315,1.130219669527889,0.49054228631862945,0.7814262909608254,0.4666429486477481,0.48572143175985266,0.154254043264983,0.2269762888941495,0.3571900866073881,0.19122971583657264,Web openings are too large; keep a remaining ligament larger than 0.154 in.,,,,,,,,,,,,,,
