evaluation_id,feasible,objective,penalty,weight_lbf,min_factor_of_safety,max_deflection_in,excess_factor_of_safety,underutilization_score,uniformity_score,symmetry_score,smoothness_score,durability_score,governing_load_case,governing_x_in,left_width_in,mid_width_in,right_width_in,left_height_in,mid_height_in,right_height_in,wall_thickness_in,left_web_opening_ratio,mid_web_opening_ratio,right_web_opening_ratio,violations,load_case_1_max_von_mises_psi,load_case_1_max_von_mises_x_in,load_case_1_min_factor_of_safety,load_case_1_min_factor_of_safety_x_in,load_case_1_max_deflection_in,load_case_1_max_deflection_x_in,load_case_1_max_slope_rad,load_case_2_max_von_mises_psi,load_case_2_max_von_mises_x_in,load_case_2_min_factor_of_safety,load_case_2_min_factor_of_safety_x_in,load_case_2_max_deflection_in,load_case_2_max_deflection_x_in,load_case_2_max_slope_rad
441,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,0.510642417736583,0.48854457063451656,0.510642417736583,0.30715078831802245,0.3430980257391427,0.30715078831802245,0.0802244303589967,0.5299578523195404,0.17419962444815515,0.5299578523195404,Web openings are too large; keep a remaining ligament larger than 0.080 in.,,,,,,,,,,,,,,
442,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,0.5744578912171228,0.8892365578924426,0.5744578912171228,0.4764374390073943,0.23758339384560254,0.4764374390073943,0.07968341299851947,0.042379410147844,0.19147758125892814,0.042379410147844,Web openings are too large; keep a remaining ligament larger than 0.080 in.,,,,,,,,,,,,,,
443,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,0.7679860685487543,0.744773490573313,0.7679860685487543,0.6675618748678582,0.7635220065129837,0.6675618748678582,0.11638525298272095,0.6803579757467634,0.3699084736169937,0.6803579757467634,Web openings are too large; keep a remaining ligament larger than 0.116 in.,,,,,,,,,,,,,,
444,False,302.76752365909766,302.7348480754525,0.032157204776462944,0.7218806671525858,0.4370145792624932,0.0,0.002591894343553704,0.37733097802034066,4.979405439030168e-07,0.010393449057534832,0.0,Load Case 2,5.5,0.18315825971657415,0.2248206874070718,0.18315825971657415,0.5730673553905907,0.8118371801180972,0.5730673553905907,0.07809652080824747,0.1922549933358669,0.6394404468451931,0.1922549933358669,Minimum factor of safety 0.722 is below the target 1.500.,557.0852975737698,4.5,4.272236245266979,4.5,0.029033376546720027,4.5,0.011741069679211827,3296.9438139793447,5.5,0.7218806671525858,5.5,0.4370145792624932,4.84875,0.19643924670895935
445,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,0.8189981074203398,0.2834174775158482,0.8189981074203398,0.22469476002362343,0.5248783065673963,0.22469476002362343,0.07147317636743589,0.04960802578257688,0.6909338948737164,0.04960802578257688,Web openings are too large; keep a remaining ligament larger than 0.071 in.,,,,,,,,,,,,,,
446,False,187.4658681393768,187.43076375357663,0.020386328762386736,0.8877406370604422,0.27640973841115696,0.0,0.07359028518894738,0.17092134875742926,8.953425462979141e-07,0.02555640106475404,0.0,Load Case 2,5.5,0.19922329690227136,0.4076729592314607,0.19922329690227136,0.3778073584588908,0.36129673234920523,0.3778073584588908,0.049811921353567074,0.04594078134403219,0.4629602396794675,0.04594078134403219,Minimum factor of safety 0.888 is below the target 1.500.,1631.7727247224473,4.5,1.4585364517628034,4.5,0.17206460224668946,4.5,0.0665420760004102,2680.9632235388553,5.5,0.8877406370604422,5.5,0.27640973841115696,4.91625,0.13368326024505756
447,True,0.26683752161451,0.0,0.06651139572629398,2.966977553077236,0.051373181958225725,1.466977553077236,0.46362484413296123,0.5212154521243954,8.475644790690475e-07,0.02282375326252408,0.0,Load Case 2,4.5,0.7769317516595868,0.40428437924496785,0.7769317516595868,0.7964931712745023,0.7049406106394607,0.7964931712745023,0.08213451915672478,0.08368769847276585,0.5327211574404348,0.08368769847276585,,436.6046889640286,4.5,5.451155381879295,4.5,0.017384805574304486,4.5,0.006120343654270853,802.1631297923217,4.5,2.966977553077236,4.5,0.051373181958225725,4.6575,0.018486304273080897
448,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,0.7349583722315065,0.32274131811256157,0.7349583722315065,0.7450774814537979,0.344520812950618,0.7450774814537979,0.07254767340008794,0.8119519272552919,0.7403373727607385,0.8119519272552919,Web openings are too large; keep a remaining ligament larger than 0.073 in.,,,,,,,,,,,,,,
449,True,0.12581197002110922,0.0,0.05882328235162533,1.7305252931324429,0.1332410339402089,0.23052529313244285,0.32165796065396984,0.4015297115636222,1.587539387297289e-07,0.005271982549702804,0.0,Load Case 2,5.5,0.3959981082015931,0.32968548839590794,0.3959981082015931,0.7334581690759928,0.5611618628073776,0.7334581690759928,0.10985493301945318,0.3510698842117557,0.247072864532533,0.3510698842117557,,631.0964371211282,4.5,3.7712144452230514,4.5,0.032601934900572845,4.5,0.011478335831343098,1375.3049489914913,5.5,1.7305252931324429,5.5,0.1332410339402089,4.725,0.051771875072187
450,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,invalid,nan,0.46226581694954655,0.7929232635326959,0.46226581694954655,0.4678588014601458,0.32849884789636263,0.4678588014601458,0.1170070798459325,0.6146306712149542,0.09132828736457303,0.6146306712149542,Web openings are too large; keep a remaining ligament larger than 0.117 in.,,,,,,,,,,,,,,
