evaluation_id,feasible,objective,penalty,weight_lbf,min_factor_of_safety,max_deflection_in,excess_factor_of_safety,underutilization_score,governing_load_case,governing_x_in,left_width_in,mid_width_in,right_width_in,left_height_in,mid_height_in,right_height_in,wall_thickness_in,left_web_opening_ratio,mid_web_opening_ratio,right_web_opening_ratio,violations,load_case_1_max_von_mises_psi,load_case_1_max_von_mises_x_in,load_case_1_min_factor_of_safety,load_case_1_min_factor_of_safety_x_in,load_case_1_max_deflection_in,load_case_1_max_deflection_x_in,load_case_1_max_slope_rad,load_case_2_max_von_mises_psi,load_case_2_max_von_mises_x_in,load_case_2_min_factor_of_safety,load_case_2_min_factor_of_safety_x_in,load_case_2_max_deflection_in,load_case_2_max_deflection_x_in,load_case_2_max_slope_rad
1,True,49.40321497911302,0.0,0.12393217173378614,32.84970200204921,0.002427694786927832,31.349702002049213,0.9272801767653625,Load Case 1,4.0,1.0523306985534093,1.5639013357983884,1.5446449454395084,1.0242882450112598,1.1668118212706344,0.8190063393305156,0.0809171035009724,0.5225712622824916,0.11028281352678848,0.08581511056690852,,72.45118996365727,4.0,32.84970200204921,4.0,0.002427694786927832,4.04,0.0009887401058906661,51.92105290844941,0.0,45.8388238812601,0.0,0.0008006271402187438,3.36,0.00040509895528880206
2,True,177.4972503797272,0.0,0.17756307467908689,61.027350680621865,0.0007152123644953593,59.527350680621865,0.962755682409903,Load Case 1,4.0,1.2926599502820422,1.5239334772254836,0.9510361103936142,1.366408976248016,1.7780808313424865,1.4486677530738383,0.1146036646388746,0.06777989978748329,0.5247031069710737,0.4184409074364356,,38.99890743177429,4.0,61.027350680621865,4.0,0.0007152123644953593,4.03,0.00029090169785376575,27.471941515532038,2.49,86.6338477990134,2.49,0.000463614389454841,3.66,0.00021168280223080027
3,True,50.732368461229655,0.0,0.2128142535286959,33.24153681472889,0.001943673675376292,31.74153681472889,0.9553082644098823,Load Case 1,4.0,1.3766940384643886,0.907395456893882,0.9426533375656372,1.4683018332932751,1.132351809026596,1.13116840897827,0.1532494086377649,0.0035278535303194937,0.0284929759301226,0.004227289845802986,,71.5971711315541,4.0,33.24153681472889,4.0,0.001943673675376292,4.15,0.0007555171551432149,32.659053315122016,2.49,72.87412703104889,2.49,0.0012448727595717635,3.93,0.0004643600089698357
4,True,33.50709812738448,0.0,0.13227270855088472,27.282120795346923,0.001956152242415055,25.782120795346923,0.9262518902705682,Load Case 1,8.0,1.5417228464124475,1.0403509985433506,1.2048921061659104,0.8722462040923388,1.4149476584955067,0.6041005503778599,0.11028142461398867,0.391817528966964,0.5117243806643084,0.41323880785287426,,87.2366198307398,8.0,27.282120795346923,8.0,0.001956152242415055,4.23,0.0009267284642836514,43.42227769921516,2.49,54.810574804163664,2.49,0.0010368388891547086,3.83,0.00041600575774537334
5,True,15.884747411358902,0.0,0.10063252691723439,19.190683784117713,0.005512399685736242,17.690683784117713,0.9073349797293022,Load Case 2,2.49,0.6267294015926616,0.4837591641045767,0.48025147132019935,1.5044170896922382,1.9627399621809878,1.83916109365657,0.09697900270762068,0.38782622858516186,0.47949010999215735,0.3748653221057483,,65.49096126922478,4.0,36.34089275642376,4.0,0.001205768848989318,3.94,0.00048074146581067077,124.01850954209863,2.49,19.190683784117713,2.49,0.005512399685736242,3.74,0.002286706310609958
6,True,58.053456434458546,0.0,0.1870588296654748,35.478043246696124,0.0021869184647887335,33.978043246696124,0.94017640716977,Load Case 1,4.0,0.7320892669685966,0.8713414299152578,1.2715443977723773,1.4189421687645019,1.1772499573490187,0.661936262162401,0.1626524750858312,0.4305971004764175,0.020247837817723144,0.044092113266154004,,67.0837448235434,4.0,35.478043246696124,4.0,0.0021869184647887335,4.25,0.0009647842658468825,51.0138879866832,2.49,46.65396216460273,2.49,0.0016699449433445275,3.45,0.0007756704608852157
7,True,58.15750153140433,0.0,0.1375643282650348,35.5233360221491,0.0017323227778119007,34.0233360221491,0.9371166622390699,Load Case 1,4.0,0.6103695959641882,1.4708887055772946,0.6194622242599239,0.9935257460434583,1.2613064981639668,1.1003191907504606,0.12344221686477834,0.3833312420783608,0.6372090076475309,0.09618616238710355,,66.99821206308016,4.0,35.5233360221491,4.0,0.0017323227778119007,3.93,0.000740829007788999,64.55386395680523,0.0,36.868435971431914,0.0,0.0009466602027265648,3.27,0.0005476587843433561
8,True,2.6360240144283487,0.0,0.08567284240391058,8.493253572089518,0.007030402173473858,6.993253572089518,0.7004759723153193,Load Case 1,4.0,1.4806649404947796,0.5620093517516965,1.035473620467105,1.8098878016221376,0.8293209468796174,1.0000598618326346,0.08285250148868695,0.27130452266894667,0.6346149397230618,0.33190249953410567,,280.22241180001294,4.0,8.493253572089518,4.0,0.007030402173473858,4.2,0.0025747722756902514,139.89974924876117,4.0,17.01218202877569,4.0,0.004899240319528681,4.0200000000000005,0.0016330887524965143
9,True,3.7137928674626153,0.0,0.09075293390438967,9.884420688946022,0.009864031589676808,8.384420688946022,0.7207627939794743,Load Case 1,4.0,1.487677304177609,1.2612202835234168,0.6973912132257813,0.855640358187755,0.5543727392748444,1.3136731079438084,0.07954017469309606,0.4325450828332052,0.15335880662539825,0.6402820169196398,,240.78295277958065,4.0,9.884420688946022,4.0,0.009864031589676808,3.92,0.0034596258015454173,59.34140456922276,2.49,40.1069037256051,2.49,0.001691777746151053,3.9,0.0006649550391798404
10,True,22.78740151752285,0.0,0.11310891439978206,22.72933514260908,0.001566063633696324,21.22933514260908,0.9337271550814507,Load Case 1,8.0,1.255124990803287,0.8341626520858497,1.4728899044455868,1.0869302054556609,1.8598265944232644,0.7468750643934186,0.07914205033415714,0.15903717003507706,0.2358719152653597,0.556126182903729,,104.71049791238205,8.0,22.72933514260908,8.0,0.001429055870234116,4.12,0.0006470317134967332,54.72482583370373,2.49,43.49031657464342,2.49,0.001566063633696324,3.65,0.0006568372854940584
11,True,49.73257811514966,0.0,0.22785741457502268,32.92002884664906,0.0016473429583109492,31.42002884664906,0.9587337624111892,Load Case 1,4.0,1.1086794550357835,0.9795876424303593,1.4309170244223883,1.5212072652355375,1.06876761693931,1.8476095693732129,0.16134735077030754,0.4835083230852505,0.10018245875464578,0.13555730256552928,,72.296412955369,4.0,32.92002884664906,4.0,0.0016473429583109492,3.91,0.0005858133171831909,37.26947352227931,2.49,63.85923317583921,2.49,0.0010425245174766743,3.58,0.0004409323659575288
12,True,5.879981744827868,0.0,0.08258940279697896,12.147209300201181,0.00602388079770301,10.647209300201181,0.8615936527757451,Load Case 1,4.0,1.0938724168640102,1.3992595520660918,1.4059526711515928,1.2012510402986099,0.7485426832640323,1.0665562619503248,0.0653387125866375,0.179926078953341,0.5331882675492966,0.6710262471502872,,195.92977622939142,4.0,12.147209300201181,4.0,0.00602388079770301,4.0200000000000005,0.0021335501823285113,67.4580099162414,2.49,35.28120682710777,2.49,0.001422404918024327,3.5500000000000003,0.0006436418811717603
13,True,64.35576690729688,0.0,0.13160535632491152,37.30021611151131,0.0013583355966409517,35.80021611151131,0.9425857961751296,Load Case 1,4.0,1.174119035566288,1.4181551535294032,0.7581505752149891,1.9441297664544173,1.5531909558738457,0.7695034344216657,0.09217673419602748,0.09491626206376758,0.614691789702719,0.19166260244743358,,63.806600821958845,4.0,37.30021611151131,4.0,0.0013583355966409517,4.5,0.0007042232115113661,37.91045010106399,2.49,62.77952368424145,2.49,0.0007469078208035516,3.95,0.00033864374428299766
