evaluation_id,feasible,objective,penalty,weight_lbf,min_factor_of_safety,max_deflection_in,excess_factor_of_safety,underutilization_score,symmetry_score,smoothness_score,durability_score,governing_load_case,governing_x_in,left_width_in,mid_width_in,right_width_in,left_height_in,mid_height_in,right_height_in,wall_thickness_in,left_web_opening_ratio,mid_web_opening_ratio,right_web_opening_ratio,violations,load_case_1_max_von_mises_psi,load_case_1_max_von_mises_x_in,load_case_1_min_factor_of_safety,load_case_1_min_factor_of_safety_x_in,load_case_1_max_deflection_in,load_case_1_max_deflection_x_in,load_case_1_max_slope_rad,load_case_2_max_von_mises_psi,load_case_2_max_von_mises_x_in,load_case_2_min_factor_of_safety,load_case_2_min_factor_of_safety_x_in,load_case_2_max_deflection_in,load_case_2_max_deflection_x_in,load_case_2_max_slope_rad
13,True,131.44493480432297,0.0,0.055163941812542513,5.12171950660772,0.022833379311698265,3.62171950660772,0.6167442191214916,1.0559657049267608e-32,0.017961801297519234,0.0,Load Case 2,5.0,0.7993403195282388,0.6254116349049976,0.7993403195282388,0.5207645547019751,0.8279768662706175,0.5207645547019751,0.07409542720404934,0.5458489322814489,0.25943669896302357,0.5458489322814489,,250.03231053043297,4.0,9.518769773998132,4.0,0.0130938340874003,4.0,0.005340374809190834,464.68768875950235,5.0,5.12171950660772,5.0,0.022833379311698265,4.26,0.009252834853278047
14,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.3730806091110376,0.642727306845827,0.3730806091110376,0.682293451773919,0.8841844823711517,0.682293451773919,0.11058958781326886,0.22072591847490874,0.8726224338459433,0.22072591847490874,Web openings are too large; keep a remaining ligament larger than 0.111 in.,,,,,,,,,,,,,,
15,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.6277252493269492,0.4664458268929672,0.6277252493269492,0.35350495334849696,0.5406217752352358,0.35350495334849696,0.10737987671327917,0.8242868566312497,0.7844896697288397,0.8242868566312497,Web openings are too large; keep a remaining ligament larger than 0.107 in.,,,,,,,,,,,,,,
16,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.6417420821997616,0.4599098822186863,0.6417420821997616,0.4264931039769297,0.8641468479802252,0.4264931039769297,0.07944898918486779,0.6000223819992877,0.13724157667242948,0.6000223819992877,Web openings are too large; keep a remaining ligament larger than 0.079 in.,,,,,,,,,,,,,,
17,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.45395879833872194,0.8313298686109949,0.45395879833872194,0.7161472114723224,0.770488010424808,0.7161472114723224,0.09683218423970683,0.5034436922774223,0.7304606704974274,0.5034436922774223,Web openings are too large; keep a remaining ligament larger than 0.097 in.,,,,,,,,,,,,,,
18,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.35388390498992783,0.7752645392337953,0.35388390498992783,0.3605145211678216,0.3767170180810382,0.3605145211678216,0.10397305991801217,0.40909270281263305,0.7169787365401835,0.40909270281263305,Web openings are too large; keep a remaining ligament larger than 0.104 in.,,,,,,,,,,,,,,
19,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.782268429916319,0.3747466829507642,0.782268429916319,0.8550412284021921,0.6970034484432441,0.8550412284021921,0.11768109711227873,0.4117901506833945,0.8800626318623463,0.4117901506833945,Web openings are too large; keep a remaining ligament larger than 0.118 in.,,,,,,,,,,,,,,
20,True,9.699681611370085,0.0,0.03766934743713629,2.4750692810061543,0.06843113631854156,0.9750692810061543,0.431751380102013,7.158253581406621e-33,0.010994177595527838,0.0,Load Case 2,5.0,0.3553424891788898,0.4981768672415189,0.3553424891788898,0.7663846217927404,0.6246179320839067,0.7663846217927404,0.07040361744632385,0.2859829503307602,0.5861257533828107,0.2859829503307602,,506.0701586546094,4.0,4.702905238133868,4.0,0.025339117207870653,4.0,0.009251522343146912,961.5892444968218,5.0,2.4750692810061543,5.0,0.06843113631854156,4.33,0.030147500468449828
21,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.5534926762224246,0.5066068348421486,0.5534926762224246,0.5478052853796281,0.716869590249043,0.5478052853796281,0.11616705001219828,0.31434502658053043,0.266625601310968,0.31434502658053043,Web openings are too large; keep a remaining ligament larger than 0.116 in.,,,,,,,,,,,,,,
22,True,65.41464966466815,0.0,0.05061240795087402,4.052611234897561,0.029605096876119646,2.5526112348975607,0.5734298862770953,9.684565002898133e-33,0.016985437559256994,0.0,Load Case 2,5.0,0.7506358455228983,0.6239151262425537,0.7506358455228983,0.8238470882743222,0.5081576387489531,0.8238470882743222,0.07528931479439847,0.6265609678181422,0.3935903790134999,0.6265609678181422,,526.7556767910296,4.0,4.518223732298143,4.0,0.025319019459772683,4.0,0.008584203551785519,587.2756753733275,5.0,4.052611234897561,5.0,0.029605096876119646,4.22,0.011359859899960634
23,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.5596528627275884,0.7425574455105347,0.5596528627275884,0.4886139328499566,0.605385569954392,0.4886139328499566,0.09848276919182242,0.42856072212247637,0.24803157576644683,0.42856072212247637,Web openings are too large; keep a remaining ligament larger than 0.098 in.,,,,,,,,,,,,,,
24,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.853946226288829,0.876006318409877,0.853946226288829,0.45907790094154644,0.5956458798775215,0.45907790094154644,0.08626208353281056,0.5225943704814644,0.06060929009938577,0.5225943704814644,Web openings are too large; keep a remaining ligament larger than 0.086 in.,,,,,,,,,,,,,,
25,True,94.51401065839369,0.0,0.051838506803543904,4.570116701311054,0.02756532047866104,3.070116701311054,0.5727765108863319,7.895299232825573e-33,0.018449253630814996,0.0,Load Case 1,4.0,0.7667379637282952,0.7629008401355413,0.7667379637282952,0.7933833658622922,0.47848993659790295,0.7933833658622922,0.06390362001839234,0.4893901012468618,0.03996727769600599,0.4893901012468618,,520.7744474702881,4.0,4.570116701311054,4.0,0.02756532047866104,4.0,0.009407855208536283,514.7007770693779,5.0,4.62404586515554,5.0,0.022975823207263234,4.25,0.009166821206861575
26,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.8652247583186697,0.8033030719120213,0.8652247583186697,0.5463496875357099,0.5342169536169008,0.5463496875357099,0.09692222890594573,0.17879489989458552,0.43542504450759034,0.17879489989458552,Web openings are too large; keep a remaining ligament larger than 0.097 in.,,,,,,,,,,,,,,
27,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.699274493562541,0.3527983855402063,0.699274493562541,0.5415608144485466,0.728515022980375,0.5415608144485466,0.07401872467080792,0.7973361610316795,0.7696427392871836,0.7973361610316795,Web openings are too large; keep a remaining ligament larger than 0.074 in.,,,,,,,,,,,,,,
28,True,131.3366832229741,0.0,0.06161569741408771,5.12024153013051,0.021704001018494352,3.62024153013051,0.5988130234085889,8.437643337381906e-33,0.013318675166869678,0.0,Load Case 2,5.0,0.8437192770028338,0.6886680922699189,0.8437192770028338,0.7780446562473252,0.5175837071491053,0.7780446562473252,0.08388289642325451,0.5656237731392321,0.35728159049340424,0.5656237731392321,,441.4047939116106,4.0,5.391876193525403,4.0,0.021704001018494352,4.0,0.007436445842627648,464.82182256338524,5.0,5.12024153013051,5.0,0.021243662693244743,4.22,0.008163098436592825
29,True,309.65182170853524,0.0,0.08112880809688376,7.061776816294649,0.016316976921933228,5.561776816294649,0.6769145948605928,1.1100391454321421e-33,0.0005308317024288341,0.0,Load Case 2,5.0,0.6528322586601165,0.6712505710936805,0.6528322586601165,0.8422867771427006,0.8782088849748403,0.8422867771427006,0.10554598094543535,0.4533649269228962,0.298625042490738,0.4533649269228962,,172.23073842410184,4.0,13.81867152040814,4.0,0.007042924335682767,4.0,0.0026730047591219056,337.02566109258584,5.0,7.061776816294649,5.0,0.016316976921933228,4.29,0.006830293154859446
30,False,10.709503731140954,0.0,0.06832553864941358,2.459302039857286,0.054026435068669866,0.959302039857286,0.45140543048017007,2.731917303135406e-32,0.047002383765176195,0.025329630799008556,Load Case 2,4.0,0.8777250931816153,0.3508489467551951,0.8777250931816153,0.7655906442529559,0.669145192388316,0.7655906442529559,0.10666996904071083,0.4596805874647372,0.4473647167181212,0.4596805874647372,Durability check failed: width ratio 2.502 exceeds 1.800.,451.913156796836,4.0,5.266498583200052,4.0,0.017443782819242543,4.0,0.005992034028326914,967.7542495504587,4.0,2.459302039857286,4.0,0.054026435068669866,4.11,0.01818769086232852
31,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.7944361514688936,0.5497239245543041,0.7944361514688936,0.8623779664464919,0.6487372650061014,0.8623779664464919,0.08367547917041707,0.7813836191663543,0.2563343242311706,0.7813836191663543,Web openings are too large; keep a remaining ligament larger than 0.084 in.,,,,,,,,,,,,,,
32,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.5513146484008962,0.527402062742451,0.5513146484008962,0.5554180623035105,0.8385515596935591,0.5554180623035105,0.11947063568493407,0.34120840808277625,0.2633809286068555,0.34120840808277625,Web openings are too large; keep a remaining ligament larger than 0.119 in.,,,,,,,,,,,,,,
33,True,129.13355450816476,0.0,0.06985587617010687,5.089547648411828,0.026446128374230812,3.589547648411828,0.5982442831441956,8.900245756123704e-33,0.019299769017850705,0.0,Load Case 2,5.0,0.8221644919377942,0.529866462102621,0.8221644919377942,0.6226780401426182,0.8852806374445551,0.6226780401426182,0.07839586253806076,0.09305418891664957,0.030774704414098658,0.09305418891664957,,240.9678141204218,4.0,9.876837737386012,4.0,0.010758249668723116,4.0,0.004214747493278687,467.625055193789,5.0,5.089547648411828,5.0,0.026446128374230812,4.21,0.010161943251200956
34,True,178.20923148760377,0.0,0.05999222371546487,5.7181198618157545,0.01634563388021919,4.2181198618157545,0.6387294043221996,2.522944911817622e-33,0.0011076197664699194,0.0,Load Case 2,5.0,0.6603554964459132,0.7219421909060977,0.6603554964459132,0.7804577394682775,0.8602769338280817,0.7804577394682775,0.0918709050247278,0.6797097808452505,0.6430947785226518,0.6797097808452505,,209.847446831877,4.0,11.341572346633216,4.0,0.008397321124181192,4.0,0.0032381597386350186,416.22072595803286,5.0,5.7181198618157545,5.0,0.01634563388021919,4.3100000000000005,0.006976306828156836
35,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.63584566159316,0.7310680826467326,0.63584566159316,0.7821652895655922,0.39117618517046693,0.7821652895655922,0.07556667643189088,0.14671144546275144,0.47582663379434353,0.14671144546275144,Web openings are too large; keep a remaining ligament larger than 0.076 in.,,,,,,,,,,,,,,
36,True,47.290368643779445,0.0,0.04791155633316602,3.669282251255393,0.035313706550306787,2.169282251255393,0.5247385220157432,4.091862535961556e-33,0.003145828747046535,0.0,Load Case 2,5.0,0.7797074056170489,0.6353826284713683,0.7797074056170489,0.5451404635801473,0.5017308662301567,0.5451404635801473,0.06700141866745236,0.3095873318347901,0.22190466091819472,0.3095873318347901,,556.4829731821536,4.0,4.276860415675206,4.0,0.035313706550306787,4.0,0.012835775160072171,648.6282158276913,5.0,3.669282251255393,5.0,0.03288113880397992,4.24,0.012908211704605599
37,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.8958679254092232,0.8150005701006299,0.8958679254092232,0.4736841898139371,0.821205203315,0.4736841898139371,0.11637831344951713,0.1648148728873751,0.16650444581492116,0.1648148728873751,Web openings are too large; keep a remaining ligament larger than 0.116 in.,,,,,,,,,,,,,,
38,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.655904186230797,0.4061574777745956,0.655904186230797,0.5445121989685049,0.35071098411175683,0.5445121989685049,0.11199574345196898,0.23006279323692874,0.46774462029882724,0.23006279323692874,Web openings are too large; keep a remaining ligament larger than 0.112 in.,,,,,,,,,,,,,,
39,True,273.7878630765103,0.0,0.07621282134714719,6.729523213820703,0.015026433859388183,5.229523213820703,0.6559534761627319,5.968290974329125e-33,0.00978699870024371,0.0,Load Case 2,5.0,0.8506663827751941,0.7658260535758536,0.8506663827751941,0.8692883034476859,0.592028095379115,0.8692883034476859,0.08760498307119252,0.3191764551416271,0.23328660979866944,0.3191764551416271,,315.88518059011733,4.0,7.5343832070685615,4.0,0.014129426594035849,4.0,0.00488646467183139,353.6654714426268,5.0,6.729523213820703,5.0,0.015026433859388183,4.24,0.0058996441614549144
40,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.36698691267024636,0.847220253636348,0.36698691267024636,0.43269278003978723,0.4536778413429473,0.43269278003978723,0.11572844771741435,0.6148983601346755,0.06569006530767406,0.6148983601346755,Web openings are too large; keep a remaining ligament larger than 0.116 in.,,,,,,,,,,,,,,
41,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.5782196064510725,0.43874101306962693,0.5782196064510725,0.6172943105588418,0.5271268016184658,0.6172943105588418,0.08833553589408756,0.7782951725619501,0.13035004569894823,0.7782951725619501,Web openings are too large; keep a remaining ligament larger than 0.088 in.,,,,,,,,,,,,,,
42,True,248.45919039741753,0.0,0.0789982182291187,6.481426758058627,0.019132697008561482,4.981426758058627,0.664135389490075,5.0955869401122295e-33,0.0053977794734493476,0.0,Load Case 2,5.0,0.5288021648209438,0.6799681305001407,0.5288021648209438,0.6996902190598489,0.8123843613705378,0.6996902190598489,0.11833848230264353,0.42087313542118787,0.3390802679174635,0.42087313542118787,,181.6760647132808,4.0,13.10023972478758,4.0,0.008994796680718998,4.0,0.0035588910170140237,367.2031003113392,5.0,6.481426758058627,5.0,0.019132697008561482,4.3500000000000005,0.00858295439542453
43,True,11.095268078742828,0.0,0.050973088575950204,2.5437014568131375,0.07362391087110434,1.0437014568131375,0.428492812389965,2.8670613030156993e-33,0.003983987639115964,0.0,Load Case 2,5.0,0.36954845246601564,0.4710434201546004,0.36954845246601564,0.569024563089845,0.5585271048658919,0.569024563089845,0.09776960772164292,0.2463325029664506,0.10288321275476946,0.2463325029664506,,491.21687194346134,4.0,4.845110451079815,4.0,0.03238794052952,4.0,0.012303346635380128,935.6443908247668,5.0,2.5437014568131375,5.0,0.07362391087110434,4.34,0.032464022692341166
44,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.7097483846440259,0.6460623159545088,0.7097483846440259,0.7295364400632214,0.5686614783478674,0.7295364400632214,0.07741047713096808,0.3150298401360255,0.67569417434801,0.3150298401360255,Web openings are too large; keep a remaining ligament larger than 0.077 in.,,,,,,,,,,,,,,
45,False,263.7884612248631,0.0,0.06557194065267058,6.630994530205138,0.01684215049437207,5.130994530205138,0.6616612010153533,9.904720162268095e-33,0.03419713609066111,0.004200000661549006,Load Case 2,5.0,0.4246909185212107,0.8857953307786003,0.4246909185212107,0.8912793520255824,0.7225821498602993,0.8912793520255824,0.07612529989253532,0.08528590238827237,0.26960255698564517,0.08528590238827237,Durability check failed: width ratio 2.086 exceeds 1.800.,229.83429317694714,4.0,10.35528670287537,4.0,0.010705250824545872,4.0,0.004013374728212282,358.9205192612897,5.0,6.630994530205138,5.0,0.01684215049437207,4.42,0.008241224121260243
46,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.677040884544374,0.3722963102783259,0.677040884544374,0.6610919115003204,0.5594720778321725,0.6610919115003204,0.1197723437876217,0.5796512845451701,0.12821935322698802,0.5796512845451701,Web openings are too large; keep a remaining ligament larger than 0.120 in.,,,,,,,,,,,,,,
47,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.8998892800915426,0.5748563238766892,0.8998892800915426,0.7126691965591085,0.7158277257264039,0.7126691965591085,0.10446560114453318,0.8282987985095674,0.15526205669994741,0.8282987985095674,Web openings are too large; keep a remaining ligament larger than 0.104 in.,,,,,,,,,,,,,,
48,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.526700859076903,0.8401832545097867,0.526700859076903,0.42152108084995543,0.7894740992946794,0.42152108084995543,0.07517018385238886,0.7704294679835522,0.5761560065896566,0.7704294679835522,Web openings are too large; keep a remaining ligament larger than 0.075 in.,,,,,,,,,,,,,,
49,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.7081190908370136,0.486365690476689,0.7081190908370136,0.4604780001454598,0.451432238065458,0.4604780001454598,0.09517331333921208,0.7836462279617055,0.12549676265071605,0.7836462279617055,Web openings are too large; keep a remaining ligament larger than 0.095 in.,,,,,,,,,,,,,,
50,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.40343456901763164,0.5987980268396689,0.40343456901763164,0.7696910899968137,0.46280922327582724,0.7696910899968137,0.10266791673231052,0.8766132198001318,0.5239263033884293,0.8766132198001318,Web openings are too large; keep a remaining ligament larger than 0.103 in.,,,,,,,,,,,,,,
51,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.6581471820136588,0.41356101618433133,0.6581471820136588,0.5942714100241643,0.5718457336492127,0.5942714100241643,0.08494090041183117,0.7696919151854643,0.7534755863923386,0.7696919151854643,Web openings are too large; keep a remaining ligament larger than 0.085 in.,,,,,,,,,,,,,,
52,False,43.78673810171288,0.0,0.08031936737763483,3.5861633429085518,0.048306585798422105,2.0861633429085518,0.5108140366112502,7.979030460196234e-33,0.021314681429168807,9.289682774337196e-06,Load Case 2,4.0,0.6665537226634068,0.367563470143352,0.6665537226634068,0.8362799975438224,0.8960347107948996,0.8362799975438224,0.10748385817079527,0.1487682648506948,0.2501013060306746,0.1487682648506948,Durability check failed: width ratio 1.813 exceeds 1.800.,252.96597863503607,4.0,9.408379786254654,4.0,0.00922300033404442,4.0,0.0033794386250205616,663.6619061723231,4.0,3.5861633429085518,4.0,0.048306585798422105,4.17,0.01751974144204027
53,True,283.24430128982084,0.0,0.06602171375460106,6.819212860852986,0.014102712288774206,5.319212860852986,0.6723079726937162,7.561470165382179e-33,0.009057316618250339,0.0,Load Case 2,5.0,0.6730700466075257,0.8222388795213583,0.6730700466075257,0.6091927303661857,0.8116688430042976,0.6091927303661857,0.08786899804925674,0.2817991394726982,0.5918002816774529,0.2817991394726982,,207.429309391738,4.0,11.473788381107132,4.0,0.010004810429724856,4.0,0.004048981102080379,349.01388892886035,5.0,6.819212860852986,5.0,0.014102712288774206,4.34,0.006265029915055592
54,True,82.37742507453063,0.0,0.08509264657615685,4.365221865500354,0.032881047311153044,2.865221865500354,0.5512372525623876,7.623051580340796e-33,0.014786680481153364,0.0,Load Case 2,4.0,0.7789879157388004,0.4899311410070284,0.7789879157388004,0.701387638043536,0.6079711541336889,0.701387638043536,0.11916890178017889,0.23357267452192526,0.043029990430446606,0.23357267452192526,,378.0558313135958,4.0,6.295366458785818,4.0,0.017984209291453064,4.0,0.006336002536171809,545.2185646759096,4.0,4.365221865500354,4.0,0.032881047311153044,4.18,0.01207758087251043
55,True,44.24559573599587,0.0,0.06064645156866358,3.597586424232369,0.03532917745276978,2.097586424232369,0.5124975471980164,1.0066094187329036e-32,0.022956905561824167,0.0,Load Case 2,4.0,0.871872423217833,0.488397205819286,0.871872423217833,0.7051984730046503,0.6134810912537354,0.7051984730046503,0.08713076257068071,0.23936196890926065,0.5900801563910196,0.23936196890926065,,463.87487163445144,4.0,5.1306939554930615,4.0,0.02043405268588753,4.0,0.0071469663348068535,661.554642292667,4.0,3.597586424232369,4.0,0.03532917745276978,4.16,0.012723969103829724
56,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.4784458832920315,0.7056275223002244,0.4784458832920315,0.8056884146355607,0.7280150559372123,0.8056884146355607,0.07869801348721392,0.8100953438950347,0.4931307756465413,0.8100953438950347,Web openings are too large; keep a remaining ligament larger than 0.079 in.,,,,,,,,,,,,,,
57,False,24.97803092155769,0.0,0.05593211659798023,3.068784186555515,0.061014768391038796,1.568784186555515,0.4848880460541505,9.055743367028559e-33,0.030820081924544083,0.0026460744879380944,Load Case 2,5.0,0.4911837184027341,0.41534493178750487,0.4911837184027341,0.42379489812066345,0.8589488523989309,0.42379489812066345,0.09123025821192492,0.21434079589723187,0.07246932347604862,0.21434079589723187,Durability check failed: height ratio 2.027 exceeds 1.800.,272.33060092686947,4.0,8.73937777062048,4.0,0.016750504424452244,4.0,0.007391072786205877,775.5514416513516,5.0,3.068784186555515,5.0,0.061014768391038796,4.29,0.025658480477519507
58,True,402.72214194275114,0.0,0.08144207039567118,7.843491809974093,0.012349220632198779,6.343491809974093,0.6899221461818454,1.6836277719413626e-33,0.0011456303594359293,0.0,Load Case 2,5.0,0.7586868893999068,0.867972056518261,0.7586868893999068,0.6906884064786869,0.6816095187342162,0.6906884064786869,0.0887988520385643,0.10543239294578362,0.08350241116443649,0.10543239294578362,,225.59708640798246,4.0,10.549781639005188,4.0,0.011771650425856095,4.0,0.004445077565762984,303.43628292866936,5.0,7.843491809974093,5.0,0.012349220632198779,4.3100000000000005,0.005279286216161583
59,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.7461656056283159,0.5819919234612863,0.7461656056283159,0.642163865063321,0.4334648065262996,0.642163865063321,0.11012331200208726,0.06267054391599969,0.5388618122090854,0.06267054391599969,Web openings are too large; keep a remaining ligament larger than 0.110 in.,,,,,,,,,,,,,,
60,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.40032290402905807,0.715160949119489,0.40032290402905807,0.5990610061495663,0.8077217777479739,0.5990610061495663,0.10124677849705707,0.5614340166497341,0.7642752173669805,0.5614340166497341,Web openings are too large; keep a remaining ligament larger than 0.101 in.,,,,,,,,,,,,,,
61,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.772312024487672,0.4768417569837026,0.772312024487672,0.6199790966013183,0.41018667014400584,0.6199790966013183,0.06282111304034191,0.6840134439118005,0.73642966504246,0.6840134439118005,Web openings are too large; keep a remaining ligament larger than 0.063 in.,,,,,,,,,,,,,,
