evaluation_id,feasible,objective,penalty,weight_lbf,min_factor_of_safety,max_deflection_in,excess_factor_of_safety,underutilization_score,governing_load_case,governing_x_in,left_width_in,mid_width_in,right_width_in,left_height_in,mid_height_in,right_height_in,wall_thickness_in,left_web_opening_ratio,mid_web_opening_ratio,right_web_opening_ratio,violations,load_case_1_max_von_mises_psi,load_case_1_max_von_mises_x_in,load_case_1_min_factor_of_safety,load_case_1_min_factor_of_safety_x_in,load_case_1_max_deflection_in,load_case_1_max_deflection_x_in,load_case_1_max_slope_rad,load_case_2_max_von_mises_psi,load_case_2_max_von_mises_x_in,load_case_2_min_factor_of_safety,load_case_2_min_factor_of_safety_x_in,load_case_2_max_deflection_in,load_case_2_max_deflection_x_in,load_case_2_max_slope_rad
26,True,302.73697518563165,0.0,0.1174068080502592,6.518972080212305,0.007063205452239521,5.018972080212305,0.677198948347607,Load Case 2,8.0,0.5569585109297928,1.0310826506327229,0.41377886826052723,0.6424334752761736,1.1674017299151376,0.5008936136417537,0.15485679097595562,0.3876356868673368,0.5721506774519028,0.2640189009291541,,99.36448695842284,8.0,23.952219478533262,8.0,0.0034693403811674674,4.26,0.0018926883054277976,365.08823334652016,8.0,6.518972080212305,8.0,0.007063205452239521,4.78,0.004431013164550926
27,False,inf,inf,inf,0.0,inf,inf,inf,invalid,nan,0.5326738933583826,0.9586877254009998,1.0339633522426905,0.8403012062934248,1.2382122152839359,0.3931019411310086,0.1397825797187004,0.08777742754800452,0.2491092785438368,0.31165244060591213,Web openings are too large; keep a remaining ligament larger than the wall thickness.,,,,,,,,,,,,,,
28,True,485.7659456439292,0.0,0.08979105420707734,7.859582216733272,0.01557142392206125,6.359582216733272,0.6894458660824389,Load Case 1,4.0,0.8511542660035011,1.414567959782278,1.10327603254495,0.9778908233383518,0.4729875190854035,0.5080313448867877,0.08776909282738987,0.5407950322092611,0.5379164128388748,0.2183743666468127,,302.81507774457947,4.0,7.859582216733272,4.0,0.01557142392206125,4.23,0.006224598317033231,202.36829516263913,5.0,11.760735534621391,5.0,0.005035739205957694,4.3100000000000005,0.002194169491055026
29,True,425.10326953471485,0.0,0.07686276556434687,7.44898306892957,0.014701633231624416,5.94898306892957,0.6832242324447048,Load Case 2,8.0,1.4503196024572502,1.1064719147364515,0.6290593382127806,0.5005652580178446,0.5744590643081788,0.7226768226103224,0.08331409073899285,0.26197069756877917,0.5357280712944444,0.6482329798879541,,275.52953423014776,4.0,8.637912471524753,4.0,0.014701633231624416,3.97,0.005584854243378948,319.50670017323716,8.0,7.44898306892957,8.0,0.008963361221008166,4.64,0.0044449012359098344
30,False,inf,inf,inf,0.0,inf,inf,inf,invalid,nan,1.364968897610098,1.358958294671747,1.2390945421895725,0.8589465727047083,0.8451654398058862,0.49643343788700933,0.12663805351935878,0.5027337058732395,0.4008913806489256,0.6481282879026227,Web openings are too large; keep a remaining ligament larger than the wall thickness.,,,,,,,,,,,,,,
31,True,3057.3907450717365,0.0,0.11208385582191552,17.46046568893381,0.004255581449121026,15.960465688933809,0.8821622486282134,Load Case 2,5.0,0.5548600344711337,1.178752646367676,1.4447436978384611,0.8480045746387034,0.9983370311050165,1.219916875185849,0.09734880479436264,0.2167062541040149,0.5692434664173468,0.174028363666113,,113.10364643443528,4.0,21.04264605986559,4.0,0.0035245556033536535,3.72,0.0015435779321061782,136.30793372873265,5.0,17.46046568893381,5.0,0.004255581449121026,3.74,0.0020404918939437426
32,True,1501.5232484463927,0.0,0.10966581166678345,12.684001870565101,0.007990075416642753,11.184001870565101,0.8616170901636117,Load Case 2,4.0,0.7221668461498593,0.7148178766587896,1.4799316785656562,0.6966310812152572,1.280357364476922,0.6647957567085693,0.1066433676522772,0.06677470122118194,0.5311955086989808,0.03221697250083814,,98.86587042024732,4.0,24.07301923184794,4.0,0.003250404292369483,3.84,0.001452326271441353,187.6379414231327,4.0,12.684001870565101,4.0,0.007990075416642753,3.87,0.0032249301179061714
33,True,1391.985595589984,0.0,0.15272454430003923,12.267967567705327,0.007786828477169272,10.767967567705327,0.8867291516776765,Load Case 1,4.0,0.9418944869473966,1.3854501954493417,0.9135613847957903,1.236876268234024,0.520867509616356,0.883443322651275,0.14282993797262478,0.45691628315836913,0.27731794231316925,0.3137172092987383,,194.0011649741563,4.0,12.267967567705327,4.0,0.007786828477169272,4.12,0.002784124672219543,130.01712730614392,5.0,18.305280614268224,5.0,0.0033591815526112364,4.41,0.0015106640456254844
34,True,66.03016865961928,0.0,0.09134707555194543,3.8390703609493593,0.03234168397982208,2.3390703609493593,0.5676394848122758,Load Case 2,4.0,0.7147611850850839,0.38213159869182955,1.35519145203385,0.4787517176807725,0.8968159922321849,0.6834766088716252,0.12275694584254766,0.05306010627099643,0.3702599106466088,0.4907382553655136,,233.5145225637435,4.0,10.192085587954475,4.0,0.009637080866062277,3.72,0.004277783028713031,619.9417505365681,4.0,3.8390703609493593,4.0,0.03234168397982208,3.87,0.01147067999021912
35,False,inf,inf,inf,0.0,inf,inf,inf,invalid,nan,0.8175625108908923,1.3366785603216131,0.5789106243397409,0.5299398830114564,1.1126635362640194,0.5726247664577134,0.15818037152809306,0.39536002570077733,0.18475640839501178,0.5075785196903708,Web openings are too large; keep a remaining ligament larger than the wall thickness.,,,,,,,,,,,,,,
36,False,inf,inf,inf,0.0,inf,inf,inf,invalid,nan,1.4429961659070942,1.1592336558065002,1.2877319336621313,1.0493412431609617,0.6769671855180815,0.3801233540945654,0.09589273100481974,0.5803053146531945,0.8295870832440372,0.37348605026663667,Web openings are too large; keep a remaining ligament larger than the wall thickness.,,,,,,,,,,,,,,
37,True,1240.5870150285662,0.0,0.10532265570676881,11.665551671384096,0.011046387098483334,10.165551671384096,0.8408059397993796,Load Case 1,4.0,1.2433617442834208,1.426136827891435,0.8073341932967834,0.5189563007862004,0.5527187716442366,1.1117933459290943,0.08684367684066359,0.251176390159564,0.04164389081877871,0.10416440893995918,,204.01949835241848,4.0,11.665551671384096,4.0,0.011046387098483334,3.74,0.004537525136449733,162.57508319244639,5.0,14.639389710062165,5.0,0.004342071095527459,4.4,0.0019800747548691724
